cell_id,lat,lon,lat_min,lon_min,land_frac
04495_00945,44.95,9.45,44.9,9.4,1.0
04495_00955,44.95,9.55,44.9,9.5,1.0
04495_00965,44.95,9.65,44.9,9.6,1.0
04495_00975,44.95,9.75,44.9,9.7,1.0
04495_00985,44.95,9.85,44.9,9.8,1.0
04495_00995,44.95,9.95,44.9,9.9,1.0
04495_01005,44.95,10.05,44.9,10.0,1.0
04495_01015,44.95,10.15,44.9,10.1,1.0
04495_01025,44.95,10.25,44.9,10.2,1.0
04495_01035,44.95,10.35,44.9,10.3,1.0
04495_01045,44.95,10.45,44.9,10.4,1.0
04495_01055,44.95,10.55,44.9,10.5,1.0
04495_01065,44.95,10.65,44.9,10.6,1.0
04495_01075,44.95,10.75,44.9,10.7,1.0
04495_01085,44.95,10.85,44.9,10.8,1.0
04495_01095,44.95,10.95,44.9,10.9,1.0
04495_01105,44.95,11.05,44.9,11.0,1.0
04495_01115,44.95,11.15,44.9,11.1,1.0
04495_01125,44.95,11.25,44.9,11.2,1.0
04495_01135,44.95,11.35,44.9,11.3,1.0
04495_01145,44.95,11.45,44.9,11.4,1.0
04495_01155,44.95,11.55,44.9,11.5,1.0
04495_01165,44.95,11.65,44.9,11.6,1.0
04495_01175,44.95,11.75,44.9,11.7,1.0
04495_01185,44.95,11.85,44.9,11.8,1.0
04495_01195,44.95,11.95,44.9,11.9,1.0
04495_01205,44.95,12.05,44.9,12.0,1.0
04495_01215,44.95,12.15,44.9,12.1,1.0
04495_01225,44.95,12.25,44.9,12.2,1.0
04495_01235,44.95,12.35,44.9,12.3,1.0
04495_01245,44.95,12.45,44.9,12.4,0.9866
04495_01255,44.95,12.55,44.9,12.5,0.2305
04505_00665,45.05,6.65,45.0,6.6,0.3428
04505_00675,45.05,6.75,45.0,6.7,0.9066
04505_00685,45.05,6.85,45.0,6.8,1.0
04505_00695,45.05,6.95,45.0,6.9,1.0
04505_00705,45.05,7.05,45.0,7.0,1.0
04505_00715,45.05,7.15,45.0,7.1,1.0
04505_00725,45.05,7.25,45.0,7.2,1.0
04505_00735,45.05,7.35,45.0,7.3,1.0
04505_00745,45.05,7.45,45.0,7.4,1.0
04505_00755,45.05,7.55,45.0,7.5,1.0
04505_00765,45.05,7.65,45.0,7.6,1.0
04505_00775,45.05,7.75,45.0,7.7,1.0
04505_00785,45.05,7.85,45.0,7.8,1.0
04505_00795,45.05,7.95,45.0,7.9,1.0
04505_00805,45.05,8.05,45.0,8.0,1.0
04505_00815,45.05,8.15,45.0,8.1,1.0
04505_00825,45.05,8.25,45.0,8.2,1.0
04505_00835,45.05,8.35,45.0,8.3,1.0
04505_00845,45.05,8.45,45.0,8.4,1.0
04505_00855,45.05,8.55,45.0,8.5,1.0
04505_00865,45.05,8.65,45.0,8.6,1.0
04505_00875,45.05,8.75,45.0,8.7,1.0
04505_00885,45.05,8.85,45.0,8.8,1.0
04505_00895,45.05,8.95,45.0,8.9,1.0
04505_00905,45.05,9.05,45.0,9.0,1.0
04505_00915,45.05,9.15,45.0,9.1,1.0
04505_00925,45.05,9.25,45.0,9.2,1.0
04505_00935,45.05,9.35,45.0,9.3,1.0
04505_00945,45.05,9.45,45.0,9.4,1.0
04505_00955,45.05,9.55,45.0,9.5,1.0
04505_00965,45.05,9.65,45.0,9.6,1.0
04505_00975,45.05,9.75,45.0,9.7,1.0
04505_00985,45.05,9.85,45.0,9.8,1.0
04505_00995,45.05,9.95,45.0,9.9,1.0
04505_01005,45.05,10.05,45.0,10.0,1.0
04505_01015,45.05,10.15,45.0,10.1,1.0
04505_01025,45.05,10.25,45.0,10.2,1.0
04505_01035,45.05,10.35,45.0,10.3,1.0
04505_01045,45.05,10.45,45.0,10.4,1.0
04505_01055,45.05,10.55,45.0,10.5,1.0
04505_01065,45.05,10.65,45.0,10.6,1.0
04505_01075,45.05,10.75,45.0,10.7,1.0
04505_01085,45.05,10.85,45.0,10.8,1.0
04505_01095,45.05,10.95,45.0,10.9,1.0
04505_01105,45.05,11.05,45.0,11.0,1.0
04505_01115,45.05,11.15,45.0,11.1,1.0
04505_01125,45.05,11.25,45.0,11.2,1.0
04505_01135,45.05,11.35,45.0,11.3,1.0
04505_01145,45.05,11.45,45.0,11.4,1.0
04505_01155,45.05,11.55,45.0,11.5,1.0
04505_01165,45.05,11.65,45.0,11.6,1.0
04505_01175,45.05,11.75,45.0,11.7,1.0
04505_01185,45.05,11.85,45.0,11.8,1.0
04505_01195,45.05,11.95,45.0,11.9,1.0
04505_01205,45.05,12.05,45.0,12.0,1.0
04505_01215,45.05,12.15,45.0,12.1,1.0
04505_01225,45.05,12.25,45.0,12.2,1.0
04505_01235,45.05,12.35,45.0,12.3,0.7997
04505_01245,45.05,12.45,45.0,12.4,0.1492
04515_00665,45.15,6.65,45.1,6.6,0.1869
04515_00675,45.15,6.75,45.1,6.7,0.4773
04515_00685,45.15,6.85,45.1,6.8,0.4065
04515_00695,45.15,6.95,45.1,6.9,0.8329
04515_00705,45.15,7.05,45.1,7.0,1.0
04515_00715,45.15,7.15,45.1,7.1,1.0
04515_00725,45.15,7.25,45.1,7.2,1.0
04515_00735,45.15,7.35,45.1,7.3,1.0
04515_00745,45.15,7.45,45.1,7.4,1.0
04515_00755,45.15,7.55,45.1,7.5,1.0
04515_00765,45.15,7.65,45.1,7.6,1.0
04515_00775,45.15,7.75,45.1,7.7,1.0
04515_00785,45.15,7.85,45.1,7.8,1.0
04515_00795,45.15,7.95,45.1,7.9,1.0
04515_00805,45.15,8.05,45.1,8.0,1.0
04515_00815,45.15,8.15,45.1,8.1,1.0
04515_00825,45.15,8.25,45.1,8.2,1.0
04515_00835,45.15,8.35,45.1,8.3,1.0
04515_00845,45.15,8.45,45.1,8.4,1.0
04515_00855,45.15,8.55,45.1,8.5,1.0
04515_00865,45.15,8.65,45.1,8.6,1.0
04515_00875,45.15,8.75,45.1,8.7,1.0
04515_00885,45.15,8.85,45.1,8.8,1.0
04515_00895,45.15,8.95,45.1,8.9,1.0
04515_00905,45.15,9.05,45.1,9.0,1.0
04515_00915,45.15,9.15,45.1,9.1,1.0
04515_00925,45.15,9.25,45.1,9.2,1.0
04515_00935,45.15,9.35,45.1,9.3,1.0
04515_00945,45.15,9.45,45.1,9.4,1.0
04515_00955,45.15,9.55,45.1,9.5,1.0
04515_00965,45.15,9.65,45.1,9.6,1.0
04515_00975,45.15,9.75,45.1,9.7,1.0
04515_00985,45.15,9.85,45.1,9.8,1.0
04515_00995,45.15,9.95,45.1,9.9,1.0
04515_01005,45.15,10.05,45.1,10.0,1.0
04515_01015,45.15,10.15,45.1,10.1,1.0
04515_01025,45.15,10.25,45.1,10.2,1.0
04515_01035,45.15,10.35,45.1,10.3,1.0
04515_01045,45.15,10.45,45.1,10.4,1.0
04515_01055,45.15,10.55,45.1,10.5,1.0
04515_01065,45.15,10.65,45.1,10.6,1.0
04515_01075,45.15,10.75,45.1,10.7,1.0
04515_01085,45.15,10.85,45.1,10.8,1.0
04515_01095,45.15,10.95,45.1,10.9,1.0
04515_01105,45.15,11.05,45.1,11.0,1.0
04515_01115,45.15,11.15,45.1,11.1,1.0
04515_01125,45.15,11.25,45.1,11.2,1.0
04515_01135,45.15,11.35,45.1,11.3,1.0
04515_01145,45.15,11.45,45.1,11.4,1.0
04515_01155,45.15,11.55,45.1,11.5,1.0
04515_01165,45.15,11.65,45.1,11.6,1.0
04515_01175,45.15,11.75,45.1,11.7,1.0
04515_01185,45.15,11.85,45.1,11.8,1.0
04515_01195,45.15,11.95,45.1,11.9,1.0
04515_01205,45.15,12.05,45.1,12.0,1.0
04515_01215,45.15,12.15,45.1,12.1,1.0
04515_01225,45.15,12.25,45.1,12.2,1.0
04515_01235,45.15,12.35,45.1,12.3,0.2567
04525_00705,45.25,7.05,45.2,7.0,0.2006
04525_00715,45.25,7.15,45.2,7.1,0.8244
04525_00725,45.25,7.25,45.2,7.2,1.0
04525_00735,45.25,7.35,45.2,7.3,1.0
04525_00745,45.25,7.45,45.2,7.4,1.0
04525_00755,45.25,7.55,45.2,7.5,1.0
04525_00765,45.25,7.65,45.2,7.6,1.0
04525_00775,45.25,7.75,45.2,7.7,1.0
04525_00785,45.25,7.85,45.2,7.8,1.0
04525_00795,45.25,7.95,45.2,7.9,1.0
04525_00805,45.25,8.05,45.2,8.0,1.0
04525_00815,45.25,8.15,45.2,8.1,1.0
04525_00825,45.25,8.25,45.2,8.2,1.0
04525_00835,45.25,8.35,45.2,8.3,1.0
04525_00845,45.25,8.45,45.2,8.4,1.0
04525_00855,45.25,8.55,45.2,8.5,1.0
04525_00865,45.25,8.65,45.2,8.6,1.0
04525_00875,45.25,8.75,45.2,8.7,1.0
04525_00885,45.25,8.85,45.2,8.8,1.0
04525_00895,45.25,8.95,45.2,8.9,1.0
04525_00905,45.25,9.05,45.2,9.0,1.0
04525_00915,45.25,9.15,45.2,9.1,1.0
04525_00925,45.25,9.25,45.2,9.2,1.0
04525_00935,45.25,9.35,45.2,9.3,1.0
04525_00945,45.25,9.45,45.2,9.4,1.0
04525_00955,45.25,9.55,45.2,9.5,1.0
04525_00965,45.25,9.65,45.2,9.6,1.0
04525_00975,45.25,9.75,45.2,9.7,1.0
04525_00985,45.25,9.85,45.2,9.8,1.0
04525_00995,45.25,9.95,45.2,9.9,1.0
04525_01005,45.25,10.05,45.2,10.0,1.0
04525_01015,45.25,10.15,45.2,10.1,1.0
04525_01025,45.25,10.25,45.2,10.2,1.0
04525_01035,45.25,10.35,45.2,10.3,1.0
04525_01045,45.25,10.45,45.2,10.4,1.0
04525_01055,45.25,10.55,45.2,10.5,1.0
04525_01065,45.25,10.65,45.2,10.6,1.0
04525_01075,45.25,10.75,45.2,10.7,1.0
04525_01085,45.25,10.85,45.2,10.8,1.0
04525_01095,45.25,10.95,45.2,10.9,1.0
04525_01105,45.25,11.05,45.2,11.0,1.0
04525_01115,45.25,11.15,45.2,11.1,1.0
04525_01125,45.25,11.25,45.2,11.2,1.0
04525_01135,45.25,11.35,45.2,11.3,1.0
04525_01145,45.25,11.45,45.2,11.4,1.0
04525_01155,45.25,11.55,45.2,11.5,1.0
04525_01165,45.25,11.65,45.2,11.6,1.0
04525_01175,45.25,11.75,45.2,11.7,1.0
04525_01185,45.25,11.85,45.2,11.8,1.0
04525_01195,45.25,11.95,45.2,11.9,1.0
04525_01205,45.25,12.05,45.2,12.0,1.0
04525_01215,45.25,12.15,45.2,12.1,1.0
04525_01225,45.25,12.25,45.2,12.2,0.9982
04535_00715,45.35,7.15,45.3,7.1,0.5677
04535_00725,45.35,7.25,45.3,7.2,1.0
04535_00735,45.35,7.35,45.3,7.3,1.0
04535_00745,45.35,7.45,45.3,7.4,1.0
04535_00755,45.35,7.55,45.3,7.5,1.0
04535_00765,45.35,7.65,45.3,7.6,1.0
04535_00775,45.35,7.75,45.3,7.7,1.0
04535_00785,45.35,7.85,45.3,7.8,1.0
04535_00795,45.35,7.95,45.3,7.9,1.0
04535_00805,45.35,8.05,45.3,8.0,1.0
04535_00815,45.35,8.15,45.3,8.1,1.0
04535_00825,45.35,8.25,45.3,8.2,1.0
04535_00835,45.35,8.35,45.3,8.3,1.0
04535_00845,45.35,8.45,45.3,8.4,1.0
04535_00855,45.35,8.55,45.3,8.5,1.0
04535_00865,45.35,8.65,45.3,8.6,1.0
04535_00875,45.35,8.75,45.3,8.7,1.0
04535_00885,45.35,8.85,45.3,8.8,1.0
04535_00895,45.35,8.95,45.3,8.9,1.0
04535_00905,45.35,9.05,45.3,9.0,1.0
04535_00915,45.35,9.15,45.3,9.1,1.0
04535_00925,45.35,9.25,45.3,9.2,1.0
04535_00935,45.35,9.35,45.3,9.3,1.0
04535_00945,45.35,9.45,45.3,9.4,1.0
04535_00955,45.35,9.55,45.3,9.5,1.0
04535_00965,45.35,9.65,45.3,9.6,1.0
04535_00975,45.35,9.75,45.3,9.7,1.0
04535_00985,45.35,9.85,45.3,9.8,1.0
04535_00995,45.35,9.95,45.3,9.9,1.0
04535_01005,45.35,10.05,45.3,10.0,1.0
04535_01015,45.35,10.15,45.3,10.1,1.0
04535_01025,45.35,10.25,45.3,10.2,1.0
04535_01035,45.35,10.35,45.3,10.3,1.0
04535_01045,45.35,10.45,45.3,10.4,1.0
04535_01055,45.35,10.55,45.3,10.5,1.0
04535_01065,45.35,10.65,45.3,10.6,1.0
04535_01075,45.35,10.75,45.3,10.7,1.0
04535_01085,45.35,10.85,45.3,10.8,1.0
04535_01095,45.35,10.95,45.3,10.9,1.0
04535_01105,45.35,11.05,45.3,11.0,1.0
04535_01115,45.35,11.15,45.3,11.1,1.0
04535_01125,45.35,11.25,45.3,11.2,1.0
04535_01135,45.35,11.35,45.3,11.3,1.0
04535_01145,45.35,11.45,45.3,11.4,1.0
04535_01155,45.35,11.55,45.3,11.5,1.0
04535_01165,45.35,11.65,45.3,11.6,1.0
04535_01175,45.35,11.75,45.3,11.7,1.0
04535_01185,45.35,11.85,45.3,11.8,1.0
04535_01195,45.35,11.95,45.3,11.9,1.0
04535_01205,45.35,12.05,45.3,12.0,1.0
04535_01215,45.35,12.15,45.3,12.1,1.0
04535_01225,45.35,12.25,45.3,12.2,1.0
04535_01235,45.35,12.35,45.3,12.3,0.3522
04545_00705,45.45,7.05,45.4,7.0,0.1516
04545_00715,45.45,7.15,45.4,7.1,0.785
04545_00725,45.45,7.25,45.4,7.2,1.0
04545_00735,45.45,7.35,45.4,7.3,1.0
04545_00745,45.45,7.45,45.4,7.4,1.0
04545_00755,45.45,7.55,45.4,7.5,1.0
04545_00765,45.45,7.65,45.4,7.6,1.0
04545_00775,45.45,7.75,45.4,7.7,1.0
04545_00785,45.45,7.85,45.4,7.8,1.0
04545_00795,45.45,7.95,45.4,7.9,1.0
04545_00805,45.45,8.05,45.4,8.0,1.0
04545_00815,45.45,8.15,45.4,8.1,1.0
04545_00825,45.45,8.25,45.4,8.2,1.0
04545_00835,45.45,8.35,45.4,8.3,1.0
04545_00845,45.45,8.45,45.4,8.4,1.0
04545_00855,45.45,8.55,45.4,8.5,1.0
04545_00865,45.45,8.65,45.4,8.6,1.0
04545_00875,45.45,8.75,45.4,8.7,1.0
04545_00885,45.45,8.85,45.4,8.8,1.0
04545_00895,45.45,8.95,45.4,8.9,1.0
04545_00905,45.45,9.05,45.4,9.0,1.0
04545_00915,45.45,9.15,45.4,9.1,1.0
04545_00925,45.45,9.25,45.4,9.2,1.0
04545_00935,45.45,9.35,45.4,9.3,1.0
04545_00945,45.45,9.45,45.4,9.4,1.0
04545_00955,45.45,9.55,45.4,9.5,1.0
04545_00965,45.45,9.65,45.4,9.6,1.0
04545_00975,45.45,9.75,45.4,9.7,1.0
04545_00985,45.45,9.85,45.4,9.8,1.0
04545_00995,45.45,9.95,45.4,9.9,1.0
04545_01005,45.45,10.05,45.4,10.0,1.0
04545_01015,45.45,10.15,45.4,10.1,1.0
04545_01025,45.45,10.25,45.4,10.2,1.0
04545_01035,45.45,10.35,45.4,10.3,1.0
04545_01045,45.45,10.45,45.4,10.4,1.0
04545_01055,45.45,10.55,45.4,10.5,1.0
04545_01065,45.45,10.65,45.4,10.6,1.0
04545_01075,45.45,10.75,45.4,10.7,1.0
04545_01085,45.45,10.85,45.4,10.8,1.0
04545_01095,45.45,10.95,45.4,10.9,1.0
04545_01105,45.45,11.05,45.4,11.0,1.0
04545_01115,45.45,11.15,45.4,11.1,1.0
04545_01125,45.45,11.25,45.4,11.2,1.0
04545_01135,45.45,11.35,45.4,11.3,1.0
04545_01145,45.45,11.45,45.4,11.4,1.0
04545_01155,45.45,11.55,45.4,11.5,1.0
04545_01165,45.45,11.65,45.4,11.6,1.0
04545_01175,45.45,11.75,45.4,11.7,1.0
04545_01185,45.45,11.85,45.4,11.8,1.0
04545_01195,45.45,11.95,45.4,11.9,1.0
04545_01205,45.45,12.05,45.4,12.0,1.0
04545_01215,45.45,12.15,45.4,12.1,1.0
04545_01225,45.45,12.25,45.4,12.2,1.0
04545_01235,45.45,12.35,45.4,12.3,0.9443
04545_01245,45.45,12.45,45.4,12.4,0.6377
04545_01255,45.45,12.55,45.4,12.5,0.3078
04555_00695,45.55,6.95,45.5,6.9,0.078
04555_00705,45.55,7.05,45.5,7.0,0.9938
04555_00715,45.55,7.15,45.5,7.1,1.0
04555_00725,45.55,7.25,45.5,7.2,1.0
04555_00735,45.55,7.35,45.5,7.3,1.0
04555_00745,45.55,7.45,45.5,7.4,1.0
04555_00755,45.55,7.55,45.5,7.5,1.0
04555_00765,45.55,7.65,45.5,7.6,1.0
04555_00775,45.55,7.75,45.5,7.7,1.0
04555_00785,45.55,7.85,45.5,7.8,1.0
04555_00795,45.55,7.95,45.5,7.9,1.0
04555_00805,45.55,8.05,45.5,8.0,1.0
04555_00815,45.55,8.15,45.5,8.1,1.0
04555_00825,45.55,8.25,45.5,8.2,1.0
04555_00835,45.55,8.35,45.5,8.3,1.0
04555_00845,45.55,8.45,45.5,8.4,1.0
04555_00855,45.55,8.55,45.5,8.5,1.0
04555_00865,45.55,8.65,45.5,8.6,1.0
04555_00875,45.55,8.75,45.5,8.7,1.0
04555_00885,45.55,8.85,45.5,8.8,1.0
04555_00895,45.55,8.95,45.5,8.9,1.0
04555_00905,45.55,9.05,45.5,9.0,1.0
04555_00915,45.55,9.15,45.5,9.1,1.0
04555_00925,45.55,9.25,45.5,9.2,1.0
04555_00935,45.55,9.35,45.5,9.3,1.0
04555_00945,45.55,9.45,45.5,9.4,1.0
04555_00955,45.55,9.55,45.5,9.5,1.0
04555_00965,45.55,9.65,45.5,9.6,1.0
04555_00975,45.55,9.75,45.5,9.7,1.0
04555_00985,45.55,9.85,45.5,9.8,1.0
04555_00995,45.55,9.95,45.5,9.9,1.0
04555_01005,45.55,10.05,45.5,10.0,1.0
04555_01015,45.55,10.15,45.5,10.1,1.0
04555_01025,45.55,10.25,45.5,10.2,1.0
04555_01035,45.55,10.35,45.5,10.3,1.0
04555_01045,45.55,10.45,45.5,10.4,1.0
04555_01055,45.55,10.55,45.5,10.5,1.0
04555_01065,45.55,10.65,45.5,10.6,1.0
04555_01075,45.55,10.75,45.5,10.7,1.0
04555_01085,45.55,10.85,45.5,10.8,1.0
04555_01095,45.55,10.95,45.5,10.9,1.0
04555_01105,45.55,11.05,45.5,11.0,1.0
04555_01115,45.55,11.15,45.5,11.1,1.0
04555_01125,45.55,11.25,45.5,11.2,1.0
04555_01135,45.55,11.35,45.5,11.3,1.0
04555_01145,45.55,11.45,45.5,11.4,1.0
04555_01155,45.55,11.55,45.5,11.5,1.0
04555_01165,45.55,11.65,45.5,11.6,1.0
04555_01175,45.55,11.75,45.5,11.7,1.0
04555_01185,45.55,11.85,45.5,11.8,1.0
04555_01195,45.55,11.95,45.5,11.9,1.0
04555_01205,45.55,12.05,45.5,12.0,1.0
04555_01215,45.55,12.15,45.5,12.1,1.0
04555_01225,45.55,12.25,45.5,12.2,1.0
04555_01235,45.55,12.35,45.5,12.3,1.0
04555_01245,45.55,12.45,45.5,12.4,1.0
04555_01255,45.55,12.55,45.5,12.5,1.0
04555_01265,45.55,12.65,45.5,12.6,0.9314
04555_01275,45.55,12.75,45.5,12.7,0.6112
04555_01285,45.55,12.85,45.5,12.8,0.1799
04555_01375,45.55,13.75,45.5,13.7,0.0729
04555_01385,45.55,13.85,45.5,13.8,0.0985
04565_00685,45.65,6.85,45.6,6.8,0.1011
04565_00695,45.65,6.95,45.6,6.9,0.5258
04565_00705,45.65,7.05,45.6,7.0,1.0
04565_00715,45.65,7.15,45.6,7.1,1.0
04565_00725,45.65,7.25,45.6,7.2,1.0
04565_00735,45.65,7.35,45.6,7.3,1.0
04565_00745,45.65,7.45,45.6,7.4,1.0
04565_00755,45.65,7.55,45.6,7.5,1.0
04565_00765,45.65,7.65,45.6,7.6,1.0
04565_00775,45.65,7.75,45.6,7.7,1.0
04565_00785,45.65,7.85,45.6,7.8,1.0
04565_00795,45.65,7.95,45.6,7.9,1.0
04565_00805,45.65,8.05,45.6,8.0,1.0
04565_00815,45.65,8.15,45.6,8.1,1.0
04565_00825,45.65,8.25,45.6,8.2,1.0
04565_00835,45.65,8.35,45.6,8.3,1.0
04565_00845,45.65,8.45,45.6,8.4,1.0
04565_00855,45.65,8.55,45.6,8.5,1.0
04565_00865,45.65,8.65,45.6,8.6,1.0
04565_00875,45.65,8.75,45.6,8.7,1.0
04565_00885,45.65,8.85,45.6,8.8,1.0
04565_00895,45.65,8.95,45.6,8.9,1.0
04565_00905,45.65,9.05,45.6,9.0,1.0
04565_00915,45.65,9.15,45.6,9.1,1.0
04565_00925,45.65,9.25,45.6,9.2,1.0
04565_00935,45.65,9.35,45.6,9.3,1.0
04565_00945,45.65,9.45,45.6,9.4,1.0
04565_00955,45.65,9.55,45.6,9.5,1.0
04565_00965,45.65,9.65,45.6,9.6,1.0
04565_00975,45.65,9.75,45.6,9.7,1.0
04565_00985,45.65,9.85,45.6,9.8,1.0
04565_00995,45.65,9.95,45.6,9.9,1.0
04565_01005,45.65,10.05,45.6,10.0,1.0
04565_01015,45.65,10.15,45.6,10.1,1.0
04565_01025,45.65,10.25,45.6,10.2,1.0
04565_01035,45.65,10.35,45.6,10.3,1.0
04565_01045,45.65,10.45,45.6,10.4,1.0
04565_01055,45.65,10.55,45.6,10.5,1.0
04565_01065,45.65,10.65,45.6,10.6,1.0
04565_01075,45.65,10.75,45.6,10.7,1.0
04565_01085,45.65,10.85,45.6,10.8,1.0
04565_01095,45.65,10.95,45.6,10.9,1.0
04565_01105,45.65,11.05,45.6,11.0,1.0
04565_01115,45.65,11.15,45.6,11.1,1.0
04565_01125,45.65,11.25,45.6,11.2,1.0
04565_01135,45.65,11.35,45.6,11.3,1.0
04565_01145,45.65,11.45,45.6,11.4,1.0
04565_01155,45.65,11.55,45.6,11.5,1.0
04565_01165,45.65,11.65,45.6,11.6,1.0
04565_01175,45.65,11.75,45.6,11.7,1.0
04565_01185,45.65,11.85,45.6,11.8,1.0
04565_01195,45.65,11.95,45.6,11.9,1.0
04565_01205,45.65,12.05,45.6,12.0,1.0
04565_01215,45.65,12.15,45.6,12.1,1.0
04565_01225,45.65,12.25,45.6,12.2,1.0
04565_01235,45.65,12.35,45.6,12.3,1.0
04565_01245,45.65,12.45,45.6,12.4,1.0
04565_01255,45.65,12.55,45.6,12.5,1.0
04565_01265,45.65,12.65,45.6,12.6,1.0
04565_01275,45.65,12.75,45.6,12.7,1.0
04565_01285,45.65,12.85,45.6,12.8,0.9974
04565_01295,45.65,12.95,45.6,12.9,0.8098
04565_01305,45.65,13.05,45.6,13.0,0.6921
04565_01315,45.65,13.15,45.6,13.1,0.1383
04565_01335,45.65,13.35,45.6,13.3,0.1696
04565_01345,45.65,13.45,45.6,13.4,0.1098
04565_01375,45.65,13.75,45.6,13.7,0.4136
04565_01385,45.65,13.85,45.6,13.8,0.7
04575_00685,45.75,6.85,45.7,6.8,0.8862
04575_00695,45.75,6.95,45.7,6.9,1.0
04575_00705,45.75,7.05,45.7,7.0,1.0
04575_00715,45.75,7.15,45.7,7.1,1.0
04575_00725,45.75,7.25,45.7,7.2,1.0
04575_00735,45.75,7.35,45.7,7.3,1.0
04575_00745,45.75,7.45,45.7,7.4,1.0
04575_00755,45.75,7.55,45.7,7.5,1.0
04575_00765,45.75,7.65,45.7,7.6,1.0
04575_00775,45.75,7.75,45.7,7.7,1.0
04575_00785,45.75,7.85,45.7,7.8,1.0
04575_00795,45.75,7.95,45.7,7.9,1.0
04575_00805,45.75,8.05,45.7,8.0,1.0
04575_00815,45.75,8.15,45.7,8.1,1.0
04575_00825,45.75,8.25,45.7,8.2,1.0
04575_00835,45.75,8.35,45.7,8.3,1.0
04575_00845,45.75,8.45,45.7,8.4,1.0
04575_00855,45.75,8.55,45.7,8.5,1.0
04575_00865,45.75,8.65,45.7,8.6,1.0
04575_00875,45.75,8.75,45.7,8.7,1.0
04575_00885,45.75,8.85,45.7,8.8,1.0
04575_00895,45.75,8.95,45.7,8.9,1.0
04575_00905,45.75,9.05,45.7,9.0,1.0
04575_00915,45.75,9.15,45.7,9.1,1.0
04575_00925,45.75,9.25,45.7,9.2,1.0
04575_00935,45.75,9.35,45.7,9.3,1.0
04575_00945,45.75,9.45,45.7,9.4,1.0
04575_00955,45.75,9.55,45.7,9.5,1.0
04575_00965,45.75,9.65,45.7,9.6,1.0
04575_00975,45.75,9.75,45.7,9.7,1.0
04575_00985,45.75,9.85,45.7,9.8,1.0
04575_00995,45.75,9.95,45.7,9.9,1.0
04575_01005,45.75,10.05,45.7,10.0,1.0
04575_01015,45.75,10.15,45.7,10.1,1.0
04575_01025,45.75,10.25,45.7,10.2,1.0
04575_01035,45.75,10.35,45.7,10.3,1.0
04575_01045,45.75,10.45,45.7,10.4,1.0
04575_01055,45.75,10.55,45.7,10.5,1.0
04575_01065,45.75,10.65,45.7,10.6,1.0
04575_01075,45.75,10.75,45.7,10.7,1.0
04575_01085,45.75,10.85,45.7,10.8,1.0
04575_01095,45.75,10.95,45.7,10.9,1.0
04575_01105,45.75,11.05,45.7,11.0,1.0
04575_01115,45.75,11.15,45.7,11.1,1.0
04575_01125,45.75,11.25,45.7,11.2,1.0
04575_01135,45.75,11.35,45.7,11.3,1.0
04575_01145,45.75,11.45,45.7,11.4,1.0
04575_01155,45.75,11.55,45.7,11.5,1.0
04575_01165,45.75,11.65,45.7,11.6,1.0
04575_01175,45.75,11.75,45.7,11.7,1.0
04575_01185,45.75,11.85,45.7,11.8,1.0
04575_01195,45.75,11.95,45.7,11.9,1.0
04575_01205,45.75,12.05,45.7,12.0,1.0
04575_01215,45.75,12.15,45.7,12.1,1.0
04575_01225,45.75,12.25,45.7,12.2,1.0
04575_01235,45.75,12.35,45.7,12.3,1.0
04575_01245,45.75,12.45,45.7,12.4,1.0
04575_01255,45.75,12.55,45.7,12.5,1.0
04575_01265,45.75,12.65,45.7,12.6,1.0
04575_01275,45.75,12.75,45.7,12.7,1.0
04575_01285,45.75,12.85,45.7,12.8,1.0
04575_01295,45.75,12.95,45.7,12.9,1.0
04575_01305,45.75,13.05,45.7,13.0,1.0
04575_01315,45.75,13.15,45.7,13.1,0.9683
04575_01325,45.75,13.25,45.7,13.2,0.902
04575_01335,45.75,13.35,45.7,13.3,1.0
04575_01345,45.75,13.45,45.7,13.4,0.981
04575_01355,45.75,13.55,45.7,13.5,0.3786
04575_01365,45.75,13.65,45.7,13.6,0.4478
04575_01375,45.75,13.75,45.7,13.7,0.5618
04575_01385,45.75,13.85,45.7,13.8,0.0705
04585_00685,45.85,6.85,45.8,6.8,0.3553
04585_00695,45.85,6.95,45.8,6.9,0.5633
04585_00705,45.85,7.05,45.8,7.0,0.9383
04585_00715,45.85,7.15,45.8,7.1,0.6653
04585_00725,45.85,7.25,45.8,7.2,0.9188
04585_00735,45.85,7.35,45.8,7.3,0.9972
04585_00745,45.85,7.45,45.8,7.4,1.0
04585_00755,45.85,7.55,45.8,7.5,1.0
04585_00765,45.85,7.65,45.8,7.6,1.0
04585_00775,45.85,7.75,45.8,7.7,1.0
04585_00785,45.85,7.85,45.8,7.8,1.0
04585_00795,45.85,7.95,45.8,7.9,1.0
04585_00805,45.85,8.05,45.8,8.0,1.0
04585_00815,45.85,8.15,45.8,8.1,1.0
04585_00825,45.85,8.25,45.8,8.2,1.0
04585_00835,45.85,8.35,45.8,8.3,1.0
04585_00845,45.85,8.45,45.8,8.4,1.0
04585_00855,45.85,8.55,45.8,8.5,1.0
04585_00865,45.85,8.65,45.8,8.6,1.0
04585_00875,45.85,8.75,45.8,8.7,1.0
04585_00885,45.85,8.85,45.8,8.8,1.0
04585_00895,45.85,8.95,45.8,8.9,0.5401
04585_00905,45.85,9.05,45.8,9.0,0.5729
