cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac
040388_009362,04035_00935,40.3875,9.3625,40.375,9.35,1.0
040388_009388,04035_00935,40.3875,9.3875,40.375,9.375,1.0
040388_009412,04035_00945,40.3875,9.4125,40.375,9.4,1.0
040388_009438,04035_00945,40.3875,9.4375,40.375,9.425,1.0
040388_009462,04035_00945,40.3875,9.4625,40.375,9.45,1.0
040388_009488,04035_00945,40.3875,9.4875,40.375,9.475,1.0
040388_009612,04035_00965,40.3875,9.6125,40.375,9.6,1.0
040388_009638,04035_00965,40.3875,9.6375,40.375,9.625,1.0
040388_009662,04035_00965,40.3875,9.6625,40.375,9.65,1.0
040388_009688,04035_00965,40.3875,9.6875,40.375,9.675,1.0
040388_015012,04035_01505,40.3875,15.0125,40.375,15.0,0.9898
040388_015038,04035_01505,40.3875,15.0375,40.375,15.025,1.0
040388_015062,04035_01505,40.3875,15.0625,40.375,15.05,1.0
040388_015088,04035_01505,40.3875,15.0875,40.375,15.075,1.0
040388_015112,04035_01515,40.3875,15.1125,40.375,15.1,1.0
040388_015138,04035_01515,40.3875,15.1375,40.375,15.125,1.0
040388_015162,04035_01515,40.3875,15.1625,40.375,15.15,1.0
040388_015188,04035_01515,40.3875,15.1875,40.375,15.175,1.0
040388_015212,04035_01525,40.3875,15.2125,40.375,15.2,1.0
040388_015238,04035_01525,40.3875,15.2375,40.375,15.225,1.0
040388_015262,04035_01525,40.3875,15.2625,40.375,15.25,1.0
040388_015288,04035_01525,40.3875,15.2875,40.375,15.275,1.0
040388_015312,04035_01535,40.3875,15.3125,40.375,15.3,1.0
040388_015338,04035_01535,40.3875,15.3375,40.375,15.325,1.0
040388_015362,04035_01535,40.3875,15.3625,40.375,15.35,1.0
040388_015388,04035_01535,40.3875,15.3875,40.375,15.375,1.0
040388_015412,04035_01545,40.3875,15.4125,40.375,15.4,1.0
040388_015438,04035_01545,40.3875,15.4375,40.375,15.425,1.0
040388_015462,04035_01545,40.3875,15.4625,40.375,15.45,1.0
040388_015488,04035_01545,40.3875,15.4875,40.375,15.475,1.0
040388_015512,04035_01555,40.3875,15.5125,40.375,15.5,1.0
040388_015538,04035_01555,40.3875,15.5375,40.375,15.525,1.0
040388_015562,04035_01555,40.3875,15.5625,40.375,15.55,1.0
040388_015588,04035_01555,40.3875,15.5875,40.375,15.575,1.0
040388_015612,04035_01565,40.3875,15.6125,40.375,15.6,1.0
040388_015638,04035_01565,40.3875,15.6375,40.375,15.625,1.0
040388_015662,04035_01565,40.3875,15.6625,40.375,15.65,1.0
040388_015688,04035_01565,40.3875,15.6875,40.375,15.675,1.0
040388_015712,04035_01575,40.3875,15.7125,40.375,15.7,1.0
040388_015738,04035_01575,40.3875,15.7375,40.375,15.725,1.0
040388_015762,04035_01575,40.3875,15.7625,40.375,15.75,1.0
040388_015788,04035_01575,40.3875,15.7875,40.375,15.775,1.0
040388_015812,04035_01585,40.3875,15.8125,40.375,15.8,1.0
040388_015838,04035_01585,40.3875,15.8375,40.375,15.825,1.0
040388_015862,04035_01585,40.3875,15.8625,40.375,15.85,1.0
040388_015888,04035_01585,40.3875,15.8875,40.375,15.875,1.0
040388_015912,04035_01595,40.3875,15.9125,40.375,15.9,1.0
040388_015938,04035_01595,40.3875,15.9375,40.375,15.925,1.0
040388_015962,04035_01595,40.3875,15.9625,40.375,15.95,1.0
040388_015988,04035_01595,40.3875,15.9875,40.375,15.975,1.0
040388_016012,04035_01605,40.3875,16.0125,40.375,16.0,1.0
040388_016038,04035_01605,40.3875,16.0375,40.375,16.025,1.0
040388_016062,04035_01605,40.3875,16.0625,40.375,16.05,1.0
040388_016087,04035_01605,40.3875,16.0875,40.375,16.075,1.0
040388_016112,04035_01615,40.3875,16.1125,40.375,16.1,1.0
040388_016138,04035_01615,40.3875,16.1375,40.375,16.125,1.0
040388_016163,04035_01615,40.3875,16.1625,40.375,16.15,1.0
040388_016188,04035_01615,40.3875,16.1875,40.375,16.175,1.0
040388_016212,04035_01625,40.3875,16.2125,40.375,16.2,1.0
040388_016238,04035_01625,40.3875,16.2375,40.375,16.225,1.0
040388_016262,04035_01625,40.3875,16.2625,40.375,16.25,1.0
040388_016288,04035_01625,40.3875,16.2875,40.375,16.275,1.0
040388_016312,04035_01635,40.3875,16.3125,40.375,16.3,1.0
040388_016337,04035_01635,40.3875,16.3375,40.375,16.325,1.0
040388_016362,04035_01635,40.3875,16.3625,40.375,16.35,1.0
040388_016388,04035_01635,40.3875,16.3875,40.375,16.375,1.0
040388_016512,04035_01655,40.3875,16.5125,40.375,16.5,1.0
040388_016538,04035_01655,40.3875,16.5375,40.375,16.525,1.0
040388_016562,04035_01655,40.3875,16.5625,40.375,16.55,1.0
040388_016588,04035_01655,40.3875,16.5875,40.375,16.575,1.0
040388_016612,04035_01665,40.3875,16.6125,40.375,16.6,1.0
040388_016638,04035_01665,40.3875,16.6375,40.375,16.625,1.0
040388_016662,04035_01665,40.3875,16.6625,40.375,16.65,1.0
040388_016688,04035_01665,40.3875,16.6875,40.375,16.675,1.0
040412_008912,04045_00895,40.4125,8.9125,40.4,8.9,1.0
040412_008938,04045_00895,40.4125,8.9375,40.4,8.925,1.0
040412_008962,04045_00895,40.4125,8.9625,40.4,8.95,1.0
040412_008988,04045_00895,40.4125,8.9875,40.4,8.975,1.0
040412_009012,04045_00905,40.4125,9.0125,40.4,9.0,1.0
040412_009038,04045_00905,40.4125,9.0375,40.4,9.025,1.0
040412_009062,04045_00905,40.4125,9.0625,40.4,9.05,1.0
040412_009088,04045_00905,40.4125,9.0875,40.4,9.075,1.0
040412_009112,04045_00915,40.4125,9.1125,40.4,9.1,1.0
040412_009138,04045_00915,40.4125,9.1375,40.4,9.125,1.0
040412_009162,04045_00915,40.4125,9.1625,40.4,9.15,1.0
040412_009188,04045_00915,40.4125,9.1875,40.4,9.175,1.0
040412_009212,04045_00925,40.4125,9.2125,40.4,9.2,1.0
040412_009238,04045_00925,40.4125,9.2375,40.4,9.225,1.0
040412_009262,04045_00925,40.4125,9.2625,40.4,9.25,1.0
040412_009288,04045_00925,40.4125,9.2875,40.4,9.275,1.0
040412_009312,04045_00935,40.4125,9.3125,40.4,9.3,1.0
040412_009338,04045_00935,40.4125,9.3375,40.4,9.325,1.0
040412_009362,04045_00935,40.4125,9.3625,40.4,9.35,1.0
040412_009388,04045_00935,40.4125,9.3875,40.4,9.375,1.0
040412_009512,04045_00955,40.4125,9.5125,40.4,9.5,1.0
040412_009538,04045_00955,40.4125,9.5375,40.4,9.525,1.0
040412_009562,04045_00955,40.4125,9.5625,40.4,9.55,1.0
040412_009588,04045_00955,40.4125,9.5875,40.4,9.575,1.0
040412_009612,04045_00965,40.4125,9.6125,40.4,9.6,1.0
040412_009638,04045_00965,40.4125,9.6375,40.4,9.625,1.0
040412_009662,04045_00965,40.4125,9.6625,40.4,9.65,1.0
040412_009688,04045_00965,40.4125,9.6875,40.4,9.675,1.0
040412_009712,04045_00975,40.4125,9.7125,40.4,9.7,1.0
040412_009738,04045_00975,40.4125,9.7375,40.4,9.725,1.0
040412_009762,04045_00975,40.4125,9.7625,40.4,9.75,0.8775
040412_015012,04045_01505,40.4125,15.0125,40.4,15.0,1.0
040412_015038,04045_01505,40.4125,15.0375,40.4,15.025,1.0
040412_015062,04045_01505,40.4125,15.0625,40.4,15.05,1.0
040412_015088,04045_01505,40.4125,15.0875,40.4,15.075,1.0
040412_015112,04045_01515,40.4125,15.1125,40.4,15.1,1.0
040412_015138,04045_01515,40.4125,15.1375,40.4,15.125,1.0
040412_015162,04045_01515,40.4125,15.1625,40.4,15.15,1.0
040412_015188,04045_01515,40.4125,15.1875,40.4,15.175,1.0
040412_015212,04045_01525,40.4125,15.2125,40.4,15.2,1.0
040412_015238,04045_01525,40.4125,15.2375,40.4,15.225,1.0
040412_015262,04045_01525,40.4125,15.2625,40.4,15.25,1.0
040412_015288,04045_01525,40.4125,15.2875,40.4,15.275,1.0
040412_015312,04045_01535,40.4125,15.3125,40.4,15.3,1.0
040412_015338,04045_01535,40.4125,15.3375,40.4,15.325,1.0
040412_015362,04045_01535,40.4125,15.3625,40.4,15.35,1.0
040412_015388,04045_01535,40.4125,15.3875,40.4,15.375,1.0
040412_015412,04045_01545,40.4125,15.4125,40.4,15.4,1.0
040412_015438,04045_01545,40.4125,15.4375,40.4,15.425,1.0
040412_015462,04045_01545,40.4125,15.4625,40.4,15.45,1.0
040412_015488,04045_01545,40.4125,15.4875,40.4,15.475,1.0
040412_015512,04045_01555,40.4125,15.5125,40.4,15.5,1.0
040412_015538,04045_01555,40.4125,15.5375,40.4,15.525,1.0
040412_015562,04045_01555,40.4125,15.5625,40.4,15.55,1.0
040412_015588,04045_01555,40.4125,15.5875,40.4,15.575,1.0
040412_015612,04045_01565,40.4125,15.6125,40.4,15.6,1.0
040412_015638,04045_01565,40.4125,15.6375,40.4,15.625,1.0
040412_015662,04045_01565,40.4125,15.6625,40.4,15.65,1.0
040412_015688,04045_01565,40.4125,15.6875,40.4,15.675,1.0
040412_015712,04045_01575,40.4125,15.7125,40.4,15.7,1.0
040412_015738,04045_01575,40.4125,15.7375,40.4,15.725,1.0
040412_015762,04045_01575,40.4125,15.7625,40.4,15.75,1.0
040412_015788,04045_01575,40.4125,15.7875,40.4,15.775,1.0
040412_015812,04045_01585,40.4125,15.8125,40.4,15.8,1.0
040412_015838,04045_01585,40.4125,15.8375,40.4,15.825,1.0
040412_015862,04045_01585,40.4125,15.8625,40.4,15.85,1.0
040412_015888,04045_01585,40.4125,15.8875,40.4,15.875,1.0
040412_015912,04045_01595,40.4125,15.9125,40.4,15.9,1.0
040412_015938,04045_01595,40.4125,15.9375,40.4,15.925,1.0
040412_015962,04045_01595,40.4125,15.9625,40.4,15.95,1.0
040412_015988,04045_01595,40.4125,15.9875,40.4,15.975,1.0
040412_016012,04045_01605,40.4125,16.0125,40.4,16.0,1.0
040412_016038,04045_01605,40.4125,16.0375,40.4,16.025,1.0
040412_016062,04045_01605,40.4125,16.0625,40.4,16.05,1.0
040412_016087,04045_01605,40.4125,16.0875,40.4,16.075,1.0
040412_016112,04045_01615,40.4125,16.1125,40.4,16.1,1.0
040412_016138,04045_01615,40.4125,16.1375,40.4,16.125,1.0
040412_016163,04045_01615,40.4125,16.1625,40.4,16.15,1.0
040412_016188,04045_01615,40.4125,16.1875,40.4,16.175,1.0
040412_016212,04045_01625,40.4125,16.2125,40.4,16.2,1.0
040412_016238,04045_01625,40.4125,16.2375,40.4,16.225,1.0
040412_016262,04045_01625,40.4125,16.2625,40.4,16.25,1.0
040412_016288,04045_01625,40.4125,16.2875,40.4,16.275,1.0
040412_016512,04045_01655,40.4125,16.5125,40.4,16.5,1.0
040412_016538,04045_01655,40.4125,16.5375,40.4,16.525,1.0
040412_016562,04045_01655,40.4125,16.5625,40.4,16.55,1.0
040412_016588,04045_01655,40.4125,16.5875,40.4,16.575,1.0
040412_016612,04045_01665,40.4125,16.6125,40.4,16.6,1.0
040412_016638,04045_01665,40.4125,16.6375,40.4,16.625,1.0
040412_016662,04045_01665,40.4125,16.6625,40.4,16.65,1.0
040412_016688,04045_01665,40.4125,16.6875,40.4,16.675,1.0
040412_016712,04045_01675,40.4125,16.7125,40.4,16.7,1.0
040412_016738,04045_01675,40.4125,16.7375,40.4,16.725,1.0
040412_016762,04045_01675,40.4125,16.7625,40.4,16.75,1.0
040412_016788,04045_01675,40.4125,16.7875,40.4,16.775,1.0
040438_008912,04045_00895,40.4375,8.9125,40.425,8.9,1.0
040438_008938,04045_00895,40.4375,8.9375,40.425,8.925,1.0
040438_008962,04045_00895,40.4375,8.9625,40.425,8.95,1.0
040438_008988,04045_00895,40.4375,8.9875,40.425,8.975,1.0
040438_009012,04045_00905,40.4375,9.0125,40.425,9.0,1.0
040438_009038,04045_00905,40.4375,9.0375,40.425,9.025,1.0
040438_009062,04045_00905,40.4375,9.0625,40.425,9.05,1.0
040438_009088,04045_00905,40.4375,9.0875,40.425,9.075,1.0
040438_009112,04045_00915,40.4375,9.1125,40.425,9.1,1.0
040438_009138,04045_00915,40.4375,9.1375,40.425,9.125,1.0
040438_009162,04045_00915,40.4375,9.1625,40.425,9.15,1.0
040438_009188,04045_00915,40.4375,9.1875,40.425,9.175,1.0
040438_009212,04045_00925,40.4375,9.2125,40.425,9.2,1.0
040438_009238,04045_00925,40.4375,9.2375,40.425,9.225,1.0
040438_009262,04045_00925,40.4375,9.2625,40.425,9.25,1.0
040438_009288,04045_00925,40.4375,9.2875,40.425,9.275,1.0
040438_009312,04045_00935,40.4375,9.3125,40.425,9.3,1.0
040438_009338,04045_00935,40.4375,9.3375,40.425,9.325,1.0
040438_009362,04045_00935,40.4375,9.3625,40.425,9.35,1.0
040438_009388,04045_00935,40.4375,9.3875,40.425,9.375,1.0
040438_009512,04045_00955,40.4375,9.5125,40.425,9.5,1.0
040438_009538,04045_00955,40.4375,9.5375,40.425,9.525,1.0
040438_009562,04045_00955,40.4375,9.5625,40.425,9.55,1.0
040438_009588,04045_00955,40.4375,9.5875,40.425,9.575,1.0
040438_009612,04045_00965,40.4375,9.6125,40.425,9.6,1.0
040438_009638,04045_00965,40.4375,9.6375,40.425,9.625,1.0
040438_009662,04045_00965,40.4375,9.6625,40.425,9.65,1.0
040438_009688,04045_00965,40.4375,9.6875,40.425,9.675,1.0
040438_009712,04045_00975,40.4375,9.7125,40.425,9.7,1.0
040438_009738,04045_00975,40.4375,9.7375,40.425,9.725,1.0
040438_009762,04045_00975,40.4375,9.7625,40.425,9.75,0.9957
040438_009788,04045_00975,40.4375,9.7875,40.425,9.775,0.3881
040438_015012,04045_01505,40.4375,15.0125,40.425,15.0,1.0
040438_015038,04045_01505,40.4375,15.0375,40.425,15.025,1.0
040438_015062,04045_01505,40.4375,15.0625,40.425,15.05,1.0
040438_015088,04045_01505,40.4375,15.0875,40.425,15.075,1.0
040438_015112,04045_01515,40.4375,15.1125,40.425,15.1,1.0
040438_015138,04045_01515,40.4375,15.1375,40.425,15.125,1.0
040438_015162,04045_01515,40.4375,15.1625,40.425,15.15,1.0
040438_015188,04045_01515,40.4375,15.1875,40.425,15.175,1.0
040438_015212,04045_01525,40.4375,15.2125,40.425,15.2,1.0
040438_015238,04045_01525,40.4375,15.2375,40.425,15.225,1.0
040438_015262,04045_01525,40.4375,15.2625,40.425,15.25,1.0
040438_015288,04045_01525,40.4375,15.2875,40.425,15.275,1.0
040438_015312,04045_01535,40.4375,15.3125,40.425,15.3,1.0
040438_015338,04045_01535,40.4375,15.3375,40.425,15.325,1.0
040438_015362,04045_01535,40.4375,15.3625,40.425,15.35,1.0
040438_015388,04045_01535,40.4375,15.3875,40.425,15.375,1.0
040438_015412,04045_01545,40.4375,15.4125,40.425,15.4,1.0
040438_015438,04045_01545,40.4375,15.4375,40.425,15.425,1.0
040438_015462,04045_01545,40.4375,15.4625,40.425,15.45,1.0
040438_015488,04045_01545,40.4375,15.4875,40.425,15.475,1.0
040438_015512,04045_01555,40.4375,15.5125,40.425,15.5,1.0
040438_015538,04045_01555,40.4375,15.5375,40.425,15.525,1.0
040438_015562,04045_01555,40.4375,15.5625,40.425,15.55,1.0
040438_015588,04045_01555,40.4375,15.5875,40.425,15.575,1.0
040438_015612,04045_01565,40.4375,15.6125,40.425,15.6,1.0
040438_015638,04045_01565,40.4375,15.6375,40.425,15.625,1.0
040438_015662,04045_01565,40.4375,15.6625,40.425,15.65,1.0
040438_015688,04045_01565,40.4375,15.6875,40.425,15.675,1.0
040438_015712,04045_01575,40.4375,15.7125,40.425,15.7,1.0
040438_015738,04045_01575,40.4375,15.7375,40.425,15.725,1.0
040438_015762,04045_01575,40.4375,15.7625,40.425,15.75,1.0
040438_015788,04045_01575,40.4375,15.7875,40.425,15.775,1.0
040438_015812,04045_01585,40.4375,15.8125,40.425,15.8,1.0
040438_015838,04045_01585,40.4375,15.8375,40.425,15.825,1.0
040438_015862,04045_01585,40.4375,15.8625,40.425,15.85,1.0
040438_015888,04045_01585,40.4375,15.8875,40.425,15.875,1.0
040438_015912,04045_01595,40.4375,15.9125,40.425,15.9,1.0
040438_015938,04045_01595,40.4375,15.9375,40.425,15.925,1.0
040438_015962,04045_01595,40.4375,15.9625,40.425,15.95,1.0
040438_015988,04045_01595,40.4375,15.9875,40.425,15.975,1.0
040438_016012,04045_01605,40.4375,16.0125,40.425,16.0,1.0
040438_016038,04045_01605,40.4375,16.0375,40.425,16.025,1.0
040438_016062,04045_01605,40.4375,16.0625,40.425,16.05,1.0
040438_016087,04045_01605,40.4375,16.0875,40.425,16.075,1.0
040438_016112,04045_01615,40.4375,16.1125,40.425,16.1,1.0
040438_016138,04045_01615,40.4375,16.1375,40.425,16.125,1.0
040438_016163,04045_01615,40.4375,16.1625,40.425,16.15,1.0
040438_016188,04045_01615,40.4375,16.1875,40.425,16.175,1.0
040438_016212,04045_01625,40.4375,16.2125,40.425,16.2,1.0
040438_016238,04045_01625,40.4375,16.2375,40.425,16.225,1.0
040438_016262,04045_01625,40.4375,16.2625,40.425,16.25,1.0
040438_016288,04045_01625,40.4375,16.2875,40.425,16.275,1.0
040438_016512,04045_01655,40.4375,16.5125,40.425,16.5,1.0
040438_016538,04045_01655,40.4375,16.5375,40.425,16.525,1.0
040438_016562,04045_01655,40.4375,16.5625,40.425,16.55,1.0
040438_016588,04045_01655,40.4375,16.5875,40.425,16.575,1.0
040438_016612,04045_01665,40.4375,16.6125,40.425,16.6,1.0
040438_016638,04045_01665,40.4375,16.6375,40.425,16.625,1.0
040438_016662,04045_01665,40.4375,16.6625,40.425,16.65,1.0
040438_016688,04045_01665,40.4375,16.6875,40.425,16.675,1.0
040438_016712,04045_01675,40.4375,16.7125,40.425,16.7,1.0
040438_016738,04045_01675,40.4375,16.7375,40.425,16.725,1.0
040438_016762,04045_01675,40.4375,16.7625,40.425,16.75,1.0
040438_016788,04045_01675,40.4375,16.7875,40.425,16.775,1.0
040462_008912,04045_00895,40.4625,8.9125,40.45,8.9,1.0
040462_008938,04045_00895,40.4625,8.9375,40.45,8.925,1.0
040462_008962,04045_00895,40.4625,8.9625,40.45,8.95,1.0
040462_008988,04045_00895,40.4625,8.9875,40.45,8.975,1.0
040462_009012,04045_00905,40.4625,9.0125,40.45,9.0,1.0
040462_009038,04045_00905,40.4625,9.0375,40.45,9.025,1.0
040462_009062,04045_00905,40.4625,9.0625,40.45,9.05,1.0
040462_009088,04045_00905,40.4625,9.0875,40.45,9.075,1.0
040462_009112,04045_00915,40.4625,9.1125,40.45,9.1,1.0
040462_009138,04045_00915,40.4625,9.1375,40.45,9.125,1.0
040462_009162,04045_00915,40.4625,9.1625,40.45,9.15,1.0
040462_009188,04045_00915,40.4625,9.1875,40.45,9.175,1.0
040462_009212,04045_00925,40.4625,9.2125,40.45,9.2,1.0
040462_009238,04045_00925,40.4625,9.2375,40.45,9.225,1.0
040462_009262,04045_00925,40.4625,9.2625,40.45,9.25,1.0
040462_009288,04045_00925,40.4625,9.2875,40.45,9.275,1.0
040462_009312,04045_00935,40.4625,9.3125,40.45,9.3,1.0
040462_009338,04045_00935,40.4625,9.3375,40.45,9.325,1.0
040462_009362,04045_00935,40.4625,9.3625,40.45,9.35,1.0
040462_009388,04045_00935,40.4625,9.3875,40.45,9.375,1.0
040462_009512,04045_00955,40.4625,9.5125,40.45,9.5,1.0
040462_009538,04045_00955,40.4625,9.5375,40.45,9.525,1.0
040462_009562,04045_00955,40.4625,9.5625,40.45,9.55,1.0
040462_009588,04045_00955,40.4625,9.5875,40.45,9.575,1.0
040462_009612,04045_00965,40.4625,9.6125,40.45,9.6,1.0
040462_009638,04045_00965,40.4625,9.6375,40.45,9.625,1.0
040462_009662,04045_00965,40.4625,9.6625,40.45,9.65,1.0
040462_009688,04045_00965,40.4625,9.6875,40.45,9.675,1.0
040462_009712,04045_00975,40.4625,9.7125,40.45,9.7,1.0
040462_009738,04045_00975,40.4625,9.7375,40.45,9.725,1.0
040462_009762,04045_00975,40.4625,9.7625,40.45,9.75,1.0
040462_009788,04045_00975,40.4625,9.7875,40.45,9.775,0.983
040462_015012,04045_01505,40.4625,15.0125,40.45,15.0,1.0
040462_015038,04045_01505,40.4625,15.0375,40.45,15.025,1.0
040462_015062,04045_01505,40.4625,15.0625,40.45,15.05,1.0
040462_015088,04045_01505,40.4625,15.0875,40.45,15.075,1.0
040462_015112,04045_01515,40.4625,15.1125,40.45,15.1,1.0
040462_015138,04045_01515,40.4625,15.1375,40.45,15.125,1.0
040462_015162,04045_01515,40.4625,15.1625,40.45,15.15,1.0
040462_015188,04045_01515,40.4625,15.1875,40.45,15.175,1.0
040462_015212,04045_01525,40.4625,15.2125,40.45,15.2,1.0
040462_015238,04045_01525,40.4625,15.2375,40.45,15.225,1.0
040462_015262,04045_01525,40.4625,15.2625,40.45,15.25,1.0
040462_015288,04045_01525,40.4625,15.2875,40.45,15.275,1.0
040462_015312,04045_01535,40.4625,15.3125,40.45,15.3,1.0
040462_015338,04045_01535,40.4625,15.3375,40.45,15.325,1.0
040462_015362,04045_01535,40.4625,15.3625,40.45,15.35,1.0
040462_015388,04045_01535,40.4625,15.3875,40.45,15.375,1.0
040462_015412,04045_01545,40.4625,15.4125,40.45,15.4,1.0
040462_015438,04045_01545,40.4625,15.4375,40.45,15.425,1.0
040462_015462,04045_01545,40.4625,15.4625,40.45,15.45,1.0
040462_015488,04045_01545,40.4625,15.4875,40.45,15.475,1.0
040462_015512,04045_01555,40.4625,15.5125,40.45,15.5,1.0
040462_015538,04045_01555,40.4625,15.5375,40.45,15.525,1.0
040462_015562,04045_01555,40.4625,15.5625,40.45,15.55,1.0
040462_015588,04045_01555,40.4625,15.5875,40.45,15.575,1.0
040462_015612,04045_01565,40.4625,15.6125,40.45,15.6,1.0
040462_015638,04045_01565,40.4625,15.6375,40.45,15.625,1.0
040462_015662,04045_01565,40.4625,15.6625,40.45,15.65,1.0
040462_015688,04045_01565,40.4625,15.6875,40.45,15.675,1.0
040462_015712,04045_01575,40.4625,15.7125,40.45,15.7,1.0
040462_015738,04045_01575,40.4625,15.7375,40.45,15.725,1.0
040462_015762,04045_01575,40.4625,15.7625,40.45,15.75,1.0
040462_015788,04045_01575,40.4625,15.7875,40.45,15.775,1.0
040462_015812,04045_01585,40.4625,15.8125,40.45,15.8,1.0
040462_015838,04045_01585,40.4625,15.8375,40.45,15.825,1.0
040462_015862,04045_01585,40.4625,15.8625,40.45,15.85,1.0
040462_015888,04045_01585,40.4625,15.8875,40.45,15.875,1.0
040462_015912,04045_01595,40.4625,15.9125,40.45,15.9,1.0
040462_015938,04045_01595,40.4625,15.9375,40.45,15.925,1.0
040462_015962,04045_01595,40.4625,15.9625,40.45,15.95,1.0
040462_015988,04045_01595,40.4625,15.9875,40.45,15.975,1.0
040462_016012,04045_01605,40.4625,16.0125,40.45,16.0,1.0
040462_016038,04045_01605,40.4625,16.0375,40.45,16.025,1.0
040462_016062,04045_01605,40.4625,16.0625,40.45,16.05,1.0
040462_016087,04045_01605,40.4625,16.0875,40.45,16.075,1.0
040462_016112,04045_01615,40.4625,16.1125,40.45,16.1,1.0
040462_016138,04045_01615,40.4625,16.1375,40.45,16.125,1.0
040462_016163,04045_01615,40.4625,16.1625,40.45,16.15,1.0
040462_016188,04045_01615,40.4625,16.1875,40.45,16.175,1.0
040462_016212,04045_01625,40.4625,16.2125,40.45,16.2,1.0
040462_016238,04045_01625,40.4625,16.2375,40.45,16.225,1.0
040462_016262,04045_01625,40.4625,16.2625,40.45,16.25,1.0
040462_016288,04045_01625,40.4625,16.2875,40.45,16.275,1.0
040462_016512,04045_01655,40.4625,16.5125,40.45,16.5,1.0
040462_016538,04045_01655,40.4625,16.5375,40.45,16.525,1.0
040462_016562,04045_01655,40.4625,16.5625,40.45,16.55,1.0
040462_016588,04045_01655,40.4625,16.5875,40.45,16.575,1.0
040462_016612,04045_01665,40.4625,16.6125,40.45,16.6,1.0
040462_016638,04045_01665,40.4625,16.6375,40.45,16.625,1.0
040462_016662,04045_01665,40.4625,16.6625,40.45,16.65,1.0
040462_016688,04045_01665,40.4625,16.6875,40.45,16.675,1.0
040462_016712,04045_01675,40.4625,16.7125,40.45,16.7,1.0
040462_016738,04045_01675,40.4625,16.7375,40.45,16.725,1.0
040462_016762,04045_01675,40.4625,16.7625,40.45,16.75,1.0
040462_016788,04045_01675,40.4625,16.7875,40.45,16.775,1.0
040488_008912,04045_00895,40.4875,8.9125,40.475,8.9,1.0
040488_008938,04045_00895,40.4875,8.9375,40.475,8.925,1.0
040488_008962,04045_00895,40.4875,8.9625,40.475,8.95,1.0
040488_008988,04045_00895,40.4875,8.9875,40.475,8.975,1.0
040488_009012,04045_00905,40.4875,9.0125,40.475,9.0,1.0
040488_009038,04045_00905,40.4875,9.0375,40.475,9.025,1.0
040488_009062,04045_00905,40.4875,9.0625,40.475,9.05,1.0
040488_009088,04045_00905,40.4875,9.0875,40.475,9.075,1.0
