cell_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
04055_00925,40.55,9.25,40.5,9.2,1.0,0.27216,0.0136,0.0,0.0,0.0,0.08278,0.00861,9410,2689,0.28576,14400,664.3,480.7,832.7,61.5,5.54,0.0,0.1128,0.8872,0.0,0.0,0.0,0.0,0.1766,0.0739,0.0456,0.0979,0.1559,0.1284,0.1224,0.1992,0.0541,-0.1924,0.7028,0.9881,appenninico,0.9105,0.8997,True
04055_00935,40.55,9.35,40.5,9.3,1.0,0.27522,0.10418,0.00149,0.00085,0.0,0.1299,0.00574,9407,3583,0.38089,14400,769.7,486.1,972.5,70.2,5.19,0.0,0.0195,0.9397,0.0408,0.0,0.0,0.0,0.1406,0.0903,0.0809,0.1445,0.152,0.1422,0.1132,0.1362,-0.0573,-0.0667,0.666,0.9314,appenninico,0.9452,0.8804,True
04055_00945,40.55,9.45,40.5,9.4,1.0,0.06908,0.04041,0.0,0.04478,0.0,0.41002,0.01983,9380,1027,0.10949,14400,574.4,121.2,1011.6,218.9,11.0,0.1279,0.4031,0.4199,0.0492,0.0,0.0,0.0,0.1113,0.132,0.1931,0.2216,0.1313,0.0806,0.0602,0.0699,-0.0958,0.2854,0.9175,0.9077,mediterraneo,0.8204,0.7447,True
04055_00955,40.55,9.55,40.5,9.5,1.0,0.26459,0.02707,0.0,0.03268,0.0,0.33111,0.03543,9456,2758,0.29166,14520,451.1,104.5,1055.3,177.2,13.57,0.2103,0.6207,0.144,0.0251,0.0,0.0,0.0,0.1418,0.1062,0.0575,0.0959,0.1202,0.1464,0.1588,0.1732,0.0508,-0.1851,0.9628,0.9768,mediterraneo,0.7879,0.7696,True
04055_00965,40.55,9.65,40.5,9.6,1.0,0.08535,0.03324,0.0065,0.0065,0.0,0.36217,0.0,9385,1174,0.12509,14280,352.3,18.4,1031.6,269.8,13.26,0.5211,0.2493,0.1948,0.0348,0.0,0.0,0.0,0.1536,0.1208,0.114,0.2114,0.0841,0.0624,0.0873,0.1664,0.0832,0.1015,0.8528,0.931,mediterraneo,0.6947,0.6468,True
04055_01515,40.55,15.15,40.5,15.1,1.0,0.11727,0.0,0.0,0.00351,0.0,0.0,0.01669,9406,1103,0.11727,14400,129.9,22.7,426.0,84.8,5.64,0.9458,0.0542,0.0,0.0,0.0,0.0,0.0,0.1293,0.1027,0.0858,0.0691,0.1091,0.178,0.2119,0.1141,-0.0055,-0.2162,0.649,1.0,mediterraneo,0.5663,0.5663,True
04055_01525,40.55,15.25,40.5,15.2,1.0,0.51988,0.0,0.0,0.04412,0.0,0.0,0.05582,9406,4890,0.51988,14400,731.2,65.9,1683.4,416.8,14.18,0.201,0.2724,0.1279,0.2379,0.1505,0.0103,0.0,0.1563,0.1119,0.0285,0.0486,0.1504,0.1733,0.1975,0.1336,0.0268,-0.2804,0.9697,1.0,appenninico,0.7041,0.7041,True
04055_01535,40.55,15.35,40.5,15.3,1.0,0.56506,0.0,0.0,0.01053,0.0,0.0,0.0522,9406,5315,0.56506,14400,721.3,118.8,1725.4,454.8,13.49,0.3,0.1374,0.2128,0.1072,0.2392,0.0034,0.0,0.1992,0.2418,0.0609,0.0641,0.1334,0.1561,0.0623,0.0821,0.15,0.0332,0.8989,1.0,appenninico,0.6711,0.6711,True
04055_01545,40.55,15.45,40.5,15.4,1.0,0.35989,0.00627,0.0101,0.0385,0.0,0.0,0.03446,9403,3538,0.37626,14400,530.3,165.0,1286.5,215.1,13.57,0.1356,0.5335,0.274,0.0511,0.0059,0.0,0.0,0.1683,0.1341,0.0886,0.0596,0.1128,0.2047,0.1306,0.1014,0.0366,-0.1232,0.9557,0.9945,mediterraneo,0.8068,0.8024,True
04055_01555,40.55,15.55,40.5,15.5,1.0,0.34991,0.0,0.00446,0.04315,0.0,0.0,0.08727,9408,3334,0.35437,14400,755.7,262.5,1275.6,219.3,14.78,0.0039,0.2964,0.4062,0.2877,0.0058,0.0,0.0,0.1081,0.1587,0.1009,0.0762,0.106,0.2144,0.1428,0.093,-0.0202,-0.1022,0.9474,0.9994,appenninico,0.8573,0.8568,True
04055_01565,40.55,15.65,40.5,15.6,1.0,0.38565,0.0,0.00213,0.02105,0.0,0.0,0.07772,9405,3647,0.38778,14400,770.4,491.5,1338.5,159.8,9.42,0.0,0.1298,0.6824,0.1715,0.0162,0.0,0.0,0.1457,0.2008,0.0594,0.04,0.069,0.182,0.2048,0.0983,0.1314,-0.1772,0.9572,0.9997,appenninico,0.9114,0.9111,True
04055_01575,40.55,15.75,40.5,15.7,1.0,0.56491,0.00766,0.01988,0.05125,0.0,0.0,0.05614,9405,5572,0.59245,14400,1037.2,718.4,1737.6,218.1,11.38,0.0,0.0,0.3405,0.4076,0.2359,0.016,0.0,0.1692,0.1809,0.1338,0.0746,0.0595,0.0556,0.1521,0.1742,0.2771,-0.0009,0.9155,0.9951,appenninico,0.9364,0.9318,True
04055_01585,40.55,15.85,40.5,15.8,1.0,0.62795,0.00659,0.02827,0.01307,0.0,0.0,0.04346,9410,6237,0.66281,14400,1001.5,639.5,1465.4,148.6,11.56,0.0,0.0,0.2565,0.6592,0.0843,0.0,0.0,0.0919,0.1514,0.1623,0.1295,0.1467,0.1299,0.1108,0.0775,-0.0753,0.1024,0.9788,0.9954,appenninico,0.9745,0.97,True
04055_01595,40.55,15.95,40.5,15.9,1.0,0.2533,0.00521,0.00946,0.00532,0.0,0.00255,0.12846,9404,2520,0.26797,14400,802.7,465.7,1178.9,160.5,10.45,0.0,0.1087,0.6047,0.2867,0.0,0.0,0.0,0.1329,0.1733,0.149,0.1354,0.1403,0.1302,0.0706,0.0682,-0.0224,0.1587,0.9739,0.9934,appenninico,0.9264,0.9203,True
04055_01605,40.55,16.05,40.5,16.0,1.0,0.40102,0.00255,0.00989,0.0336,0.0,0.01861,0.0741,9406,3889,0.41346,14400,704.6,332.2,1208.5,173.0,14.35,0.0,0.3135,0.5298,0.1565,0.0001,0.0,0.0,0.1383,0.1584,0.1398,0.1035,0.0664,0.1076,0.1685,0.1175,0.1223,-0.0004,0.9856,0.9973,appenninico,0.848,0.8457,True
04055_01615,40.55,16.15,40.5,16.1,1.0,0.6891,0.00255,0.01967,0.00468,0.0,0.00362,0.03753,9405,6690,0.71132,14520,621.8,209.1,1175.8,209.3,12.52,0.0688,0.3936,0.4267,0.111,0.0,0.0,0.0,0.1871,0.1608,0.123,0.0957,0.0974,0.0888,0.1049,0.1423,0.1775,0.0351,0.974,0.9977,appenninico,0.7697,0.7679,True
04055_01625,40.55,16.25,40.5,16.2,1.0,0.21186,0.0,0.0,0.02626,0.0,0.00808,0.01339,9407,1993,0.21186,14280,404.9,155.3,780.5,141.8,8.66,0.2489,0.6436,0.1076,0.0,0.0,0.0,0.0,0.1771,0.2084,0.1488,0.0927,0.1225,0.1046,0.0654,0.0805,0.1218,0.1693,0.8814,1.0,mediterraneo,0.7808,0.7808,True
04055_01635,40.55,16.35,40.5,16.3,1.0,0.22041,0.0,0.0,0.06358,0.0,0.04423,0.10898,9405,2073,0.22041,14400,369.9,109.9,605.7,141.8,8.8,0.331,0.6676,0.0014,0.0,0.0,0.0,0.0,0.1337,0.2143,0.131,0.0469,0.1387,0.2194,0.0702,0.0458,-0.0074,0.062,0.8354,1.0,mediterraneo,0.7508,0.7508,True
04055_01645,40.55,16.45,40.5,16.4,1.0,0.08165,0.01276,0.01212,0.05954,0.0,0.027,0.08101,9406,1002,0.10653,14400,265.6,60.3,535.5,127.8,8.75,0.5976,0.4024,0.0,0.0,0.0,0.0,0.0,0.1275,0.2349,0.1167,0.0482,0.1356,0.2093,0.083,0.0448,0.0088,0.0555,0.8412,0.9644,mediterraneo,0.6707,0.6468,True
04055_01655,40.55,16.55,40.5,16.5,1.0,0.03955,0.04837,0.01935,0.01829,0.0,0.04837,0.03774,9406,1009,0.10727,14400,225.6,52.5,476.0,116.4,7.5,0.7083,0.2917,0.0,0.0,0.0,0.0,0.0,0.1455,0.2069,0.154,0.1073,0.1195,0.1171,0.074,0.0757,0.0679,0.17,0.7976,0.8783,mediterraneo,0.6375,0.5599,True
04055_01665,40.55,16.65,40.5,16.6,1.0,0.05199,0.13195,0.0,0.00542,0.0,0.0,0.01308,9405,1730,0.18394,14520,127.0,30.4,397.8,72.4,5.13,0.9789,0.0211,0.0,0.0,0.0,0.0,0.0,0.0662,0.147,0.1493,0.0939,0.1276,0.2466,0.1094,0.0601,-0.1609,-0.0007,0.6095,0.8207,mediterraneo,0.5563,0.4566,True
04065_00815,40.65,8.15,40.6,8.1,0.2156,0.0,0.09083,0.03716,0.0,0.0,0.05708,0.0,9391,1202,0.12799,14280,19.0,0.0,355.1,52.7,2.4,0.9969,0.0031,0.0,0.0,0.0,0.0,0.0,0.0985,0.0912,0.1827,0.1082,0.1098,0.1216,0.186,0.1021,-0.0569,-0.0211,0.1728,0.8081,mediterraneo,0.5509,0.4452,True
04065_00825,40.65,8.25,40.6,8.2,0.9707,0.0,0.1066,0.0,0.0,0.0,0.15974,0.0,9390,1001,0.1066,14400,55.5,-0.2,429.3,54.3,3.45,0.9932,0.0068,0.0,0.0,0.0,0.0,0.0,0.1244,0.1211,0.1452,0.1117,0.1035,0.141,0.184,0.0691,-0.0196,-0.0253,0.3147,0.75,mediterraneo,0.552,0.414,True
04065_00885,40.65,8.85,40.6,8.8,1.0,0.13706,0.0,0.0,0.00724,0.0,0.09201,0.0,9390,1287,0.13706,14400,297.9,184.9,485.9,71.6,3.68,0.5902,0.4098,0.0,0.0,0.0,0.0,0.0,0.1578,0.1239,0.1321,0.1348,0.1905,0.0926,0.0483,0.1199,-0.0198,0.1155,0.4326,1.0,mediterraneo,0.6729,0.6729,True
04065_00915,40.65,9.15,40.6,9.1,1.0,0.3056,0.26715,0.0,0.0,0.0,0.24403,0.0,9388,5377,0.57275,14280,565.1,215.0,1079.5,201.4,11.8,0.1127,0.4499,0.3835,0.0539,0.0,0.0,0.0,0.1428,0.0962,0.1035,0.0869,0.0757,0.0936,0.1528,0.2485,0.1913,-0.165,0.9401,0.8834,mediterraneo,0.8219,0.7261,True
04065_00925,40.65,9.25,40.6,9.2,1.0,0.06706,0.0999,0.0,0.01663,0.0,0.47852,0.0,9379,1566,0.16696,14400,740.8,518.7,1023.2,97.0,6.56,0.0,0.0208,0.9118,0.0674,0.0,0.0,0.0,0.1109,0.0821,0.1162,0.1694,0.1347,0.0891,0.1191,0.1785,-0.0241,-0.0128,0.7455,0.8504,appenninico,0.9461,0.8046,True
04065_00935,40.65,9.35,40.6,9.3,1.0,0.34236,0.08474,0.0,0.0,0.0,0.20241,0.00341,9382,4007,0.4271,14400,653.7,363.1,1052.7,91.2,5.79,0.0,0.249,0.7224,0.0286,0.0,0.0,0.0,0.1408,0.1462,0.1433,0.1853,0.1449,0.0746,0.0626,0.1024,-0.0129,0.1912,0.7014,0.9504,appenninico,0.8643,0.8214,True
04065_00945,40.65,9.45,40.6,9.4,1.0,0.40164,0.12609,0.0,0.0,0.0,0.33227,0.01073,9414,4968,0.52773,14400,444.7,111.8,782.6,164.5,13.07,0.2155,0.5728,0.2117,0.0,0.0,0.0,0.0,0.1862,0.1321,0.0979,0.1569,0.1669,0.0794,0.0721,0.1085,0.0217,0.1002,0.9335,0.9403,mediterraneo,0.7959,0.7484,True
04065_00955,40.65,9.55,40.6,9.5,1.0,0.03292,0.1613,0.0,0.00406,0.0,0.51587,0.06745,9355,1817,0.19422,14520,355.8,38.5,858.7,219.2,12.46,0.4699,0.3642,0.1659,0.0,0.0,0.0,0.0,0.1119,0.1021,0.115,0.1563,0.1456,0.1427,0.1098,0.1165,-0.0952,0.0047,0.9081,0.7924,mediterraneo,0.7173,0.5684,True
04065_00965,40.65,9.65,40.6,9.6,1.0,0.02226,0.14923,0.0,0.00297,0.0,0.40806,0.00456,9435,1618,0.17149,14280,174.0,2.0,776.8,143.6,11.32,0.8223,0.1639,0.0138,0.0,0.0,0.0,0.0,0.1564,0.1458,0.127,0.1631,0.137,0.0797,0.0888,0.1022,0.024,0.1301,0.8513,0.7825,mediterraneo,0.604,0.4726,True
04065_01445,40.65,14.45,40.6,14.4,0.645,0.22219,0.0,0.0,0.03492,0.0,0.06973,0.01384,9393,2087,0.22219,14400,273.5,0.0,1372.8,315.5,13.37,0.6172,0.2147,0.111,0.0494,0.0076,0.0,0.0,0.1767,0.1045,0.0288,0.0715,0.1114,0.1536,0.1732,0.1804,0.1133,-0.258,0.6394,1.0,mediterraneo,0.6534,0.6534,True
04065_01455,40.65,14.55,40.6,14.5,0.8309,0.44724,0.0,0.00554,0.00309,0.0,0.05995,0.07241,9391,4252,0.45278,14400,535.3,0.0,1381.1,371.0,18.27,0.3106,0.2117,0.2735,0.1909,0.0133,0.0,0.0,0.1091,0.1117,0.1292,0.1259,0.137,0.1811,0.1119,0.0942,-0.0978,-0.0136,0.8259,0.9994,mediterraneo,0.7148,0.7144,True
04065_01465,40.65,14.65,40.6,14.6,0.5985,0.36565,0.0,0.0,0.0,0.0,0.0215,0.06204,9397,3436,0.36565,14400,261.0,0.0,1111.6,278.5,13.54,0.5799,0.2756,0.1294,0.0151,0.0,0.0,0.0,0.0536,0.1164,0.218,0.1396,0.1242,0.1636,0.1302,0.0545,-0.173,0.1199,0.605,1.0,mediterraneo,0.6787,0.6787,True
04065_01475,40.65,14.75,40.6,14.7,0.3227,0.10147,0.0,0.0,0.0,0.0,0.00671,0.01448,9392,953,0.10147,14400,58.0,0.0,627.7,109.7,4.26,0.9406,0.0594,0.0001,0.0,0.0,0.0,0.0,0.0443,0.0942,0.1675,0.1847,0.196,0.142,0.0938,0.0775,-0.2718,0.1211,0.2948,1.0,mediterraneo,0.5679,0.5679,True
04065_01505,40.65,15.05,40.6,15.0,1.0,0.376,0.0,0.04802,0.03248,0.0,0.0,0.02609,9391,3982,0.42402,14400,432.9,56.7,1287.9,303.9,13.53,0.4328,0.2918,0.157,0.1168,0.0016,0.0,0.0,0.0496,0.0544,0.0709,0.1626,0.2467,0.1704,0.1543,0.091,-0.3403,-0.1163,0.8418,0.9943,mediterraneo,0.6978,0.6938,True
04065_01515,40.65,15.15,40.6,15.1,1.0,0.35814,0.00745,0.02555,0.00394,0.0,0.00405,0.08091,9393,3674,0.39114,14400,395.1,37.0,1245.4,289.9,10.3,0.4767,0.2772,0.1674,0.0785,0.0002,0.0,0.0,0.0234,0.0495,0.16,0.1875,0.2218,0.2078,0.0852,0.0648,-0.4012,0.0498,0.8409,0.992,mediterraneo,0.6956,0.69,True
04065_01525,40.65,15.25,40.6,15.2,1.0,0.22461,0.0066,0.0,0.00213,0.0,0.00703,0.00713,9394,2172,0.23121,14400,236.9,62.0,675.6,93.9,8.38,0.7468,0.2526,0.0006,0.0,0.0,0.0,0.0,0.098,0.0986,0.1536,0.1311,0.1133,0.1329,0.1599,0.1126,-0.0539,-0.0184,0.8884,0.9929,mediterraneo,0.626,0.6216,True
04065_01535,40.65,15.35,40.6,15.3,1.0,0.19687,0.0,0.0,0.07144,0.0,0.00096,0.02619,9392,1849,0.19687,14400,518.5,113.7,1350.5,248.8,10.65,0.2022,0.5298,0.1541,0.1084,0.0056,0.0,0.0,0.066,0.0535,0.0527,0.1478,0.226,0.2382,0.1475,0.0682,-0.3576,-0.172,0.8599,1.0,mediterraneo,0.7667,0.7667,True
04065_01545,40.65,15.45,40.6,15.4,1.0,0.22319,0.01022,0.00564,0.09222,0.0,0.0,0.08391,9391,2245,0.23905,14400,556.0,170.1,1114.6,202.1,14.64,0.0994,0.4935,0.3541,0.053,0.0,0.0,0.0,0.1431,0.1342,0.069,0.1196,0.2554,0.1504,0.0632,0.065,-0.1664,0.04,0.9247,0.9881,mediterraneo,0.8246,0.8148,True
04065_01555,40.65,15.55,40.6,15.5,1.0,0.26501,0.0,0.0083,0.06974,0.0,0.00511,0.03397,9392,2567,0.27331,14400,640.9,261.0,1224.7,178.2,11.88,0.0036,0.4268,0.5107,0.0585,0.0003,0.0,0.0,0.2078,0.1342,0.1077,0.0824,0.1172,0.1353,0.0706,0.1448,0.1352,-0.0104,0.9491,0.9985,appenninico,0.8009,0.7997,True
04065_01565,40.65,15.65,40.6,15.6,1.0,0.3003,0.0,0.0,0.01884,0.0,0.0,0.04982,9394,2821,0.3003,14400,753.3,387.3,1359.4,220.8,9.93,0.0,0.2745,0.4842,0.196,0.0452,0.0,0.0,0.128,0.1171,0.0625,0.0589,0.1066,0.1891,0.2008,0.137,0.0289,-0.2518,0.9618,1.0,appenninico,0.8591,0.8591,True
04065_01575,40.65,15.75,40.6,15.7,1.0,0.13682,0.0,0.00405,0.01448,0.0,0.0,0.04685,9392,1323,0.14087,14400,923.6,667.0,1347.0,152.9,8.22,0.0,0.0,0.5085,0.436,0.0554,0.0,0.0,0.1116,0.1445,0.1845,0.1568,0.1497,0.0949,0.0599,0.0981,-0.049,0.2101,0.9256,0.9986,appenninico,0.9662,0.9648,True
04065_01585,40.65,15.85,40.6,15.8,1.0,0.13513,0.00586,0.0,0.0,0.0,0.00831,0.08029,9391,1324,0.14099,14400,818.8,585.2,1193.2,120.8,8.78,0.0,0.0019,0.7618,0.2362,0.0,0.0,0.0,0.147,0.1086,0.1258,0.096,0.109,0.1199,0.1442,0.1497,0.0729,-0.0648,0.9408,0.9896,appenninico,0.961,0.951,True
04065_01595,40.65,15.95,40.6,15.9,1.0,0.15069,0.00841,0.00362,0.0147,0.0,0.00916,0.14292,9390,1528,0.16272,14400,750.4,470.7,1069.6,133.2,9.13,0.0,0.1513,0.7047,0.144,0.0,0.0,0.0,0.1179,0.1606,0.1829,0.1172,0.1434,0.1067,0.0886,0.0827,-0.0108,0.1562,0.96,0.986,appenninico,0.9042,0.8915,True
04065_01605,40.65,16.05,40.6,16.0,1.0,0.42953,0.0,0.01969,0.03311,0.0,0.01405,0.05578,9394,4220,0.44922,14400,679.4,365.4,1101.2,148.0,10.65,0.0,0.3176,0.5994,0.083,0.0,0.0,0.0,0.1419,0.1567,0.16,0.0927,0.087,0.1111,0.141,0.1096,0.101,0.0389,0.9774,0.9978,appenninico,0.843,0.8411,True
04065_01615,40.65,16.15,40.6,16.1,1.0,0.20145,0.00852,0.01597,0.02619,0.0,0.01097,0.02523,9392,2122,0.22594,14520,483.2,209.1,853.4,132.8,8.64,0.0556,0.72,0.2243,0.0,0.0,0.0,0.0,0.1545,0.1924,0.1333,0.1151,0.1362,0.1061,0.0598,0.1026,0.0731,0.1502,0.9042,0.987,mediterraneo,0.8444,0.8334,True
04065_01625,40.65,16.25,40.6,16.2,1.0,0.12436,0.0132,0.00468,0.0,0.0,0.0099,0.03407,9392,1336,0.14224,14280,340.6,150.2,602.1,95.2,7.81,0.3803,0.6194,0.0004,0.0,0.0,0.0,0.0,0.1415,0.1764,0.1627,0.1055,0.1796,0.1154,0.0578,0.0611,-0.0254,0.1816,0.8912,0.9752,mediterraneo,0.736,0.7177,True
04065_01645,40.65,16.45,40.6,16.4,1.0,0.08344,0.15475,0.0,0.0,0.0,0.00575,0.02629,9396,2238,0.23819,14400,221.9,97.5,466.2,92.6,6.18,0.7926,0.2074,0.0,0.0,0.0,0.0,0.0,0.0963,0.1684,0.1469,0.0954,0.1223,0.1859,0.1221,0.0627,-0.0647,0.036,0.768,0.8376,mediterraneo,0.6122,0.5128,True
04065_01665,40.65,16.65,40.6,16.6,1.0,0.09295,0.00841,0.0,0.02034,0.0,0.07176,0.0477,9392,952,0.10136,14520,347.3,107.7,517.8,99.9,5.12,0.266,0.734,0.0,0.0,0.0,0.0,0.0,0.1244,0.0904,0.0726,0.0581,0.1467,0.3412,0.1018,0.0648,-0.1987,-0.2133,0.5879,0.9793,mediterraneo,0.7702,0.7543,True
04065_01685,40.65,16.85,40.6,16.8,1.0,0.0181,0.03917,0.06909,0.02874,0.0,0.04407,0.00351,9394,1187,0.12636,14400,312.6,95.3,413.6,46.6,2.51,0.3159,0.6841,0.0,0.0,0.0,0.0,0.0,0.0892,0.1408,0.2114,0.1786,0.1243,0.161,0.053,0.0417,-0.1494,0.2489,0.2648,0.8952,mediterraneo,0.7552,0.6761,True
04065_01705,40.65,17.05,40.6,17.0,1.0,0.09645,0.02566,0.0,0.05036,0.0,0.05419,0.0,9393,1147,0.12211,14400,269.9,17.9,459.3,97.8,2.83,0.5665,0.4335,0.0,0.0,0.0,0.0,0.0,0.0357,0.0212,0.0476,0.1318,0.389,0.267,0.0749,0.0328,-0.6128,-0.1324,0.3636,0.9475,mediterraneo,0.68,0.6443,True
04065_01715,40.65,17.15,40.6,17.1,1.0,0.2233,0.01384,0.0,0.01012,0.0,0.21595,0.0,9391,2227,0.23714,14520,351.2,87.0,505.3,98.0,2.66,0.4042,0.5958,0.0,0.0,0.0,0.0,0.0,0.0171,0.027,0.0659,0.1254,0.3313,0.2858,0.1104,0.037,-0.5743,-0.1666,0.2937,0.9854,mediterraneo,0.7287,0.7181,True
04065_01725,40.65,17.25,40.6,17.2,1.0,0.34958,0.0033,0.0,0.0182,0.0,0.07111,0.0,9394,3315,0.35288,14280,394.3,200.0,523.0,95.3,2.64,0.2536,0.7464,0.0,0.0,0.0,0.0,0.0,0.0379,0.0819,0.0831,0.1375,0.2648,0.2828,0.0902,0.0217,-0.467,-0.0639,0.2771,0.9977,mediterraneo,0.7739,0.7721,True
04065_01735,40.65,17.35,40.6,17.3,1.0,0.30977,0.0,0.0,0.00192,0.0,0.00692,0.00277,9394,2910,0.30977,14400,379.4,174.4,472.9,68.0,2.59,0.1507,0.8493,0.0,0.0,0.0,0.0,0.0,0.0568,0.2004,0.0656,0.127,0.3219,0.1608,0.045,0.0224,-0.3223,0.1224,0.2297,1.0,mediterraneo,0.8048,0.8048,True
04065_01745,40.65,17.45,40.6,17.4,1.0,0.11,0.0,0.0,0.0,0.0,0.02279,0.0,9391,1033,0.11,14400,324.0,204.1,404.5,37.3,2.48,0.2818,0.7182,0.0,0.0,0.0,0.0,0.0,0.0707,0.3145,0.2048,0.0573,0.0862,0.1365,0.0881,0.0418,0.0974,0.2625,0.2641,1.0,mediterraneo,0.7655,0.7655,True
04075_00885,40.75,8.85,40.7,8.8,1.0,0.19691,0.0,0.0,0.02347,0.0,0.15883,0.0,9375,1846,0.19691,14520,309.8,67.2,599.1,98.8,5.69,0.4045,0.5955,0.0,0.0,0.0,0.0,0.0,0.1456,0.1147,0.1199,0.1055,0.0798,0.0443,0.0843,0.306,0.2668,-0.0525,0.7698,1.0,mediterraneo,0.7286,0.7286,True
04075_00895,40.75,8.95,40.7,8.9,1.0,0.15014,0.01482,0.00331,0.00757,0.0,0.27586,0.00864,9378,1578,0.16827,14520,392.3,151.7,697.8,143.8,7.42,0.3218,0.6015,0.0767,0.0,0.0,0.0,0.0,0.0866,0.0843,0.1112,0.164,0.1093,0.0622,0.1512,0.2312,0.0352,-0.078,0.7694,0.977,mediterraneo,0.7573,0.7399,True
04075_00905,40.75,9.05,40.7,9.0,1.0,0.16514,0.0,0.0,0.00512,0.0,0.18294,0.0,9380,1549,0.16514,14641,242.6,99.7,752.7,108.3,6.6,0.8269,0.1541,0.0191,0.0,0.0,0.0,0.0,0.0855,0.0909,0.1039,0.1867,0.1695,0.1228,0.1133,0.1274,-0.1554,0.0072,0.6348,1.0,mediterraneo,0.603,0.603,True
04075_00915,40.75,9.15,40.7,9.1,1.0,0.12387,0.04232,0.0,0.0,0.0,0.06311,0.03038,9381,1559,0.16619,14399,249.7,159.0,727.3,75.2,5.66,0.8333,0.1619,0.0048,0.0,0.0,0.0,0.0,0.113,0.0737,0.1019,0.1474,0.1528,0.126,0.1158,0.1693,-0.0644,-0.0686,0.6397,0.9363,mediterraneo,0.6003,0.5621,True
04075_00925,40.75,9.25,40.7,9.2,1.0,0.17372,0.09443,0.0065,0.0048,0.0,0.32218,0.00544,9383,2577,0.27465,14520,398.3,187.7,951.2,163.0,9.02,0.4163,0.4684,0.1131,0.0023,0.0,0.0,0.0,0.1506,0.1063,0.0833,0.0793,0.0974,0.0872,0.1638,0.2322,0.1793,-0.1794,0.7948,0.9129,mediterraneo,0.7303,0.6667,True
04075_00935,40.75,9.35,40.7,9.3,1.0,0.15292,0.17306,0.01449,0.0081,0.0,0.52376,0.0,9384,3195,0.34047,14520,550.9,254.6,964.3,96.1,8.15,0.0186,0.7342,0.2443,0.003,0.0,0.0,0.0,0.1996,0.1086,0.1047,0.1084,0.0902,0.0742,0.1158,0.1985,0.2029,-0.0535,0.8671,0.8708,mediterraneo,0.856,0.7454,True
04075_00945,40.75,9.45,40.7,9.4,1.0,0.04153,0.06672,0.0,0.01932,0.0,0.5514,0.0364,9367,1014,0.10825,14520,504.6,191.3,858.0,132.7,9.8,0.0902,0.6733,0.2365,0.0,0.0,0.0,0.0,0.1572,0.1103,0.1378,0.1367,0.0958,0.0699,0.113,0.1793,0.1223,0.0228,0.8764,0.8459,mediterraneo,0.8348,0.7062,True
04075_00955,40.75,9.55,40.7,9.5,1.0,0.08682,0.05016,0.0,0.00308,0.0,0.5474,0.02412,9410,1289,0.13698,14641,375.4,95.7,945.4,192.4,11.72,0.4389,0.4134,0.1468,0.001,0.0,0.0,0.0,0.1754,0.1074,0.1289,0.109,0.0781,0.0856,0.1211,0.1944,0.1766,-0.037,0.8487,0.9085,mediterraneo,0.7255,0.6591,True
04075_01465,40.75,14.65,40.7,14.6,1.0,0.22116,0.0,0.00629,0.02932,0.0,0.01898,0.05097,9378,2133,0.22745,14520,219.5,15.4,1123.1,243.3,10.92,0.7202,0.1747,0.0893,0.0159,0.0,0.0,0.0,0.199,0.1636,0.1156,0.1014,0.0874,0.1006,0.1234,0.109,0.1646,0.0364,0.58,0.9986,mediterraneo,0.6345,0.6336,True
04075_01475,40.75,14.75,40.7,14.7,1.0,0.29685,0.0032,0.0,0.01355,0.0,0.03808,0.06411,9375,2813,0.30005,14520,302.1,57.9,839.1,153.2,12.36,0.5936,0.3501,0.0563,0.0,0.0,0.0,0.0,0.094,0.0905,0.1293,0.0973,0.0903,0.1489,0.2344,0.1153,-0.0317,-0.1608,0.8158,0.9973,mediterraneo,0.6747,0.6729,True
04075_01485,40.75,14.85,40.7,14.8,1.0,0.65949,0.0,0.0,0.0,0.0,0.01609,0.05052,9383,6188,0.65949,14520,607.0,96.9,1587.5,283.8,17.85,0.1229,0.4234,0.3099,0.0973,0.0464,0.0,0.0,0.0608,0.0891,0.114,0.1152,0.197,0.203,0.1332,0.0877,-0.2435,-0.0825,0.982,1.0,appenninico,0.7159,0.7159,True
04075_01495,40.75,14.95,40.7,14.9,1.0,0.68003,0.0,0.0,0.00416,0.0,0.00853,0.0417,9376,6376,0.68003,14520,626.7,107.5,1578.1,283.1,17.83,0.1617,0.2818,0.3839,0.1521,0.0205,0.0,0.0,0.0635,0.0789,0.0967,0.1238,0.1642,0.194,0.1842,0.0948,-0.2055,-0.1548,0.9573,1.0,appenninico,0.7437,0.7437,True
04075_01505,40.75,15.05,40.7,15.0,1.0,0.84956,0.0,0.00672,0.00586,0.0,0.0,0.07911,9379,8031,0.85628,14520,944.5,370.4,1646.3,262.5,18.2,0.0,0.0623,0.4448,0.2889,0.2007,0.0033,0.0,0.1125,0.0911,0.1271,0.1342,0.11,0.1619,0.1373,0.1259,-0.0536,-0.0554,0.982,0.9996,appenninico,0.9204,0.92,True
