cell_id,lat,lon,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente
046412_011862,46.4125,11.8625,870,2363.1,1926.8,2841.6,216.3,29.97,0.0,0.0,0.0,0.0,0.0,0.0713,0.9287,0.208,0.0897,0.2793,0.1966,0.0678,0.0839,0.0172,0.0575,0.0415,0.367,1.0
046412_011888,46.4125,11.8875,900,2009.4,1503.5,2541.9,255.7,29.55,0.0,0.0,0.0,0.0,0.0644,0.4456,0.49,0.2299,0.1038,0.2667,0.144,0.0357,0.0145,0.0558,0.1496,0.269,0.2622,0.9956
046412_011912,46.4125,11.9125,900,1908.4,1394.8,2374.8,225.3,25.46,0.0,0.0,0.0,0.0,0.1156,0.5167,0.3678,0.2587,0.2094,0.1781,0.0448,0.0067,0.0224,0.0683,0.2116,0.5118,0.1248,0.9922
046412_011938,46.4125,11.9375,900,1781.8,1223.5,2315.6,281.4,28.86,0.0,0.0,0.0,0.0,0.2833,0.4467,0.27,0.3352,0.2572,0.1437,0.0156,0.0,0.0,0.1414,0.1069,0.6092,0.1164,0.9978
046412_011962,46.4125,11.9625,930,1851.4,1245.3,2360.4,260.5,30.79,0.0,0.0,0.0,0.0,0.1785,0.5226,0.2989,0.2753,0.1215,0.1,0.0699,0.1849,0.057,0.0183,0.1731,0.2096,0.0486,1.0
046412_011988,46.4125,11.9875,870,1667.0,1192.2,2049.0,179.3,24.81,0.0,0.0,0.0,0.0011,0.331,0.6609,0.0069,0.1461,0.2543,0.2716,0.1554,0.1047,0.0207,0.0104,0.0368,0.1192,0.5082,0.9989
046412_012012,46.4125,12.0125,900,1159.3,967.9,1623.6,161.4,24.1,0.0,0.0,0.0,0.64,0.3567,0.0033,0.0,0.0117,0.1911,0.2392,0.109,0.0317,0.1946,0.1395,0.0832,-0.0357,0.1214,0.9478
046412_012038,46.4125,12.0375,900,1498.8,989.0,2087.2,253.6,24.35,0.0,0.0,0.0,0.1256,0.5556,0.28,0.0389,0.0813,0.0167,0.0,0.02,0.2784,0.3619,0.1915,0.0501,-0.4256,-0.4742,0.9978
046412_012062,46.4125,12.0625,900,1856.5,1489.3,2353.1,178.6,22.4,0.0,0.0,0.0,0.0,0.0733,0.75,0.1767,0.1674,0.1393,0.1,0.0663,0.1281,0.2303,0.0865,0.082,-0.0269,-0.0715,0.9889
046412_012088,46.4125,12.0875,930,1749.6,1515.9,2123.6,125.0,17.64,0.0,0.0,0.0,0.0,0.1344,0.8398,0.0258,0.025,0.1902,0.2315,0.062,0.2402,0.2185,0.0228,0.0098,-0.2867,0.2191,0.9892
046412_012112,46.4125,12.1125,870,1865.6,1514.4,2693.9,196.7,21.5,0.0,0.0,0.0,0.0,0.0609,0.7609,0.1782,0.0312,0.0058,0.037,0.0173,0.0728,0.4092,0.2671,0.1595,-0.204,-0.6397,0.9943
046412_012138,46.4125,12.1375,900,2366.6,1844.0,3062.5,346.2,34.53,0.0,0.0,0.0,0.0,0.0,0.2211,0.7789,0.0735,0.0167,0.1904,0.1927,0.1993,0.1949,0.029,0.1036,-0.305,0.09,0.9978
046412_012162,46.4125,12.1625,900,1904.6,1656.6,2342.8,110.4,17.92,0.0,0.0,0.0,0.0,0.0,0.8444,0.1556,0.1504,0.0853,0.3468,0.0696,0.0483,0.1582,0.0404,0.101,0.0812,0.2191,0.99
046412_012188,46.4125,12.1875,900,1719.3,1381.1,2173.0,148.5,14.92,0.0,0.0,0.0,0.0,0.21,0.75,0.04,0.1222,0.3531,0.3408,0.1177,0.0247,0.0022,0.0022,0.037,0.3007,0.6545,0.9911
046412_012212,46.4125,12.2125,930,1420.4,947.0,1736.5,176.7,16.93,0.0,0.0,0.0,0.1151,0.686,0.1989,0.0,0.2532,0.4297,0.184,0.0671,0.0032,0.0054,0.0087,0.0487,0.555,0.4736,0.9935
046412_012238,46.4125,12.2375,870,1093.9,823.9,1469.1,160.0,19.19,0.0,0.0,0.1322,0.5609,0.3069,0.0,0.0,0.1357,0.3689,0.1914,0.0046,0.0742,0.1265,0.0,0.0986,0.298,0.3207,0.9908
046412_012262,46.4125,12.2625,900,1061.4,790.4,1519.5,170.4,22.48,0.0,0.0,0.2278,0.5311,0.2411,0.0,0.0,0.2067,0.1607,0.0371,0.0764,0.1989,0.2483,0.0258,0.0461,-0.0876,-0.0272,0.9889
046412_012288,46.4125,12.2875,900,1076.5,719.4,1484.1,205.4,23.81,0.0,0.0,0.2611,0.4322,0.3067,0.0,0.0,0.1236,0.0899,0.0764,0.1876,0.1787,0.1191,0.1449,0.0798,-0.171,-0.0057,0.9889
046412_012312,46.4125,12.3125,900,932.4,685.4,1385.5,148.6,22.13,0.0,0.0,0.4856,0.4578,0.0567,0.0,0.0,0.1734,0.0738,0.104,0.16,0.1823,0.1298,0.0224,0.1544,-0.0655,0.0472,0.9933
046412_012338,46.4125,12.3375,930,841.5,560.2,1197.6,131.6,20.45,0.0,0.028,0.6785,0.2935,0.0,0.0,0.0,0.0784,0.1166,0.0632,0.1547,0.293,0.1438,0.1035,0.0468,-0.3104,0.0234,0.9871
046412_012362,46.4125,12.3625,870,849.5,543.3,1186.8,133.9,17.2,0.0,0.031,0.6391,0.3299,0.0,0.0,0.0,0.1969,0.083,0.1139,0.3215,0.1851,0.0273,0.0095,0.0629,-0.128,0.3294,0.969
046412_012388,46.4125,12.3875,900,864.3,551.7,1637.8,214.6,24.66,0.0,0.0467,0.6111,0.2533,0.0856,0.0033,0.0,0.0766,0.045,0.0484,0.1261,0.0327,0.018,0.2432,0.4099,0.249,-0.4079,0.9867
046412_012412,46.4125,12.4125,900,1478.9,911.9,1936.1,216.5,29.43,0.0,0.0,0.0,0.1167,0.59,0.2933,0.0,0.0925,0.194,0.1048,0.0045,0.0,0.0591,0.3679,0.1773,0.2951,-0.2805,0.9967
046412_012438,46.4125,12.4375,900,1432.4,1071.5,1864.8,181.6,20.4,0.0,0.0,0.0,0.13,0.6556,0.2144,0.0,0.0903,0.2609,0.3634,0.0178,0.0,0.0546,0.1204,0.0925,0.3122,0.3378,0.9967
046412_012462,46.4125,12.4625,930,1595.8,1189.1,2256.1,214.1,27.83,0.0,0.0,0.0,0.0022,0.557,0.3914,0.0495,0.1548,0.1,0.0,0.0032,0.1581,0.2258,0.1968,0.1613,0.0137,-0.3925,1.0
046412_012488,46.4125,12.4875,870,2076.2,1622.0,2436.3,170.7,29.73,0.0,0.0,0.0,0.0,0.0,0.3126,0.6874,0.0657,0.0495,0.0449,0.159,0.1659,0.1256,0.1912,0.1982,-0.1246,-0.2264,0.9977
046412_012512,46.4125,12.5125,900,1877.1,1318.6,2290.3,225.3,26.71,0.0,0.0,0.0,0.0,0.1333,0.4989,0.3678,0.1349,0.2843,0.1483,0.1338,0.1962,0.0669,0.0156,0.0201,0.008,0.3844,0.9967
046412_012538,46.4125,12.5375,900,1636.1,1081.6,2156.8,262.9,26.87,0.0,0.0,0.0,0.0644,0.3367,0.5689,0.03,0.3266,0.2274,0.0312,0.0357,0.0713,0.0747,0.0836,0.1494,0.426,-0.013,0.9967
046412_012562,46.4125,12.5625,900,1397.9,890.8,2067.2,315.0,27.53,0.0,0.0,0.0111,0.3144,0.4,0.24,0.0344,0.1317,0.3594,0.3504,0.0625,0.0134,0.0,0.0234,0.0592,0.3744,0.5737,0.9956
046412_012588,46.4125,12.5875,930,950.9,808.8,1407.6,99.7,14.01,0.0,0.0,0.3731,0.6011,0.0258,0.0,0.0,0.0253,0.1711,0.1722,0.0264,0.1286,0.3479,0.1148,0.0138,-0.229,-0.0683,0.9366
046412_012612,46.4125,12.6125,870,1163.1,802.5,1633.9,187.6,22.27,0.0,0.0,0.1414,0.4046,0.4483,0.0057,0.0,0.0,0.0023,0.0314,0.1835,0.2114,0.2927,0.2485,0.0302,-0.5518,-0.3213,0.9897
046412_012638,46.4125,12.6375,900,1421.4,884.3,2062.8,309.1,28.54,0.0,0.0,0.0056,0.29,0.3778,0.3167,0.01,0.0056,0.0033,0.0478,0.26,0.3144,0.1844,0.1389,0.0456,-0.5899,-0.0603,1.0
046412_012662,46.4125,12.6625,900,1473.2,878.0,2028.9,286.8,30.25,0.0,0.0,0.0022,0.1944,0.4589,0.3367,0.0078,0.0,0.0011,0.1235,0.1557,0.2725,0.3593,0.0879,0.0,-0.6475,-0.1011,0.9989
046412_012688,46.4125,12.6875,900,1589.2,960.3,2014.3,248.6,28.54,0.0,0.0,0.0,0.1033,0.3378,0.5578,0.0011,0.0614,0.0871,0.0603,0.0815,0.2835,0.2935,0.0926,0.0402,-0.4092,-0.1581,0.9956
046412_012712,46.4125,12.7125,930,1556.8,893.5,2079.7,259.2,29.68,0.0,0.0,0.0022,0.1108,0.4108,0.4548,0.0215,0.1897,0.1218,0.0517,0.1347,0.3222,0.1034,0.0054,0.0711,-0.1618,0.0978,0.9978
046412_012738,46.4125,12.7375,870,1350.3,857.9,2036.8,274.3,26.71,0.0,0.0,0.0322,0.3103,0.4736,0.1793,0.0046,0.0829,0.0529,0.1738,0.3464,0.1945,0.046,0.0127,0.0909,-0.3061,0.3414,0.9989
046412_012762,46.4125,12.7625,900,967.1,629.6,1587.7,217.6,22.34,0.0,0.0,0.4956,0.32,0.1844,0.0,0.0,0.105,0.0469,0.1866,0.3363,0.2112,0.0201,0.0022,0.0916,-0.255,0.4059,0.9944
046412_012788,46.4125,12.7875,900,654.4,481.5,1089.7,124.7,15.99,0.0,0.4144,0.5222,0.0633,0.0,0.0,0.0,0.1751,0.3122,0.1774,0.1855,0.0876,0.053,0.0069,0.0023,0.1543,0.482,0.9644
046412_012812,46.4125,12.8125,900,561.2,436.0,1013.0,106.7,12.46,0.0,0.7622,0.2178,0.02,0.0,0.0,0.0,0.0326,0.1391,0.0895,0.1149,0.1983,0.3337,0.0919,0.0,-0.3981,-0.0607,0.9189
046412_012838,46.4125,12.8375,900,608.8,428.0,1042.6,111.3,10.34,0.0,0.5533,0.4189,0.0278,0.0,0.0,0.0,0.0036,0.0382,0.1098,0.2637,0.4487,0.1348,0.0012,0.0,-0.7078,0.2378,0.9311
046412_012862,46.4125,12.8625,900,497.8,380.3,749.0,83.1,8.56,0.0,0.8856,0.1144,0.0,0.0,0.0,0.0,0.0013,0.0661,0.2021,0.3527,0.2801,0.0978,0.0,0.0,-0.566,0.4289,0.8411
046412_012888,46.4125,12.8875,900,427.8,364.3,623.6,54.6,6.98,0.0,0.9956,0.0044,0.0,0.0,0.0,0.0,0.0819,0.1771,0.0667,0.1219,0.3505,0.1714,0.0076,0.0229,-0.3431,0.1308,0.5833
046412_012912,46.4125,12.9125,900,398.1,349.7,664.3,60.1,7.53,0.0,0.9822,0.0178,0.0,0.0,0.0,0.0,0.1116,0.1209,0.1,0.0907,0.2047,0.2791,0.0628,0.0302,-0.2485,-0.0443,0.4778
046412_012938,46.4125,12.9375,900,518.3,335.5,932.7,198.3,13.42,0.0,0.6367,0.3278,0.0356,0.0,0.0,0.0,0.1667,0.0247,0.017,0.0093,0.3503,0.2608,0.1281,0.0432,-0.3413,-0.3174,0.72
046412_012962,46.4125,12.9625,900,583.9,321.6,1040.9,246.3,21.24,0.0,0.5878,0.2022,0.21,0.0,0.0,0.0,0.1703,0.0777,0.1294,0.0817,0.2493,0.1485,0.1213,0.0218,-0.1782,0.0211,0.8156
046412_012988,46.4125,12.9875,900,593.8,315.7,1042.2,227.3,16.75,0.0,0.4756,0.4311,0.0933,0.0,0.0,0.0,0.0203,0.0594,0.3029,0.1826,0.2971,0.0522,0.0536,0.0319,-0.3924,0.3502,0.7667
046412_013012,46.4125,13.0125,900,377.4,309.4,657.8,75.2,9.87,0.0,0.9878,0.0122,0.0,0.0,0.0,0.0,0.0,0.0436,0.2362,0.1606,0.0252,0.1881,0.211,0.1353,-0.1582,-0.0648,0.4844
046412_013038,46.4125,13.0375,900,632.5,319.2,1103.0,199.8,25.72,0.0,0.5056,0.3567,0.1378,0.0,0.0,0.0,0.0147,0.061,0.1672,0.122,0.1638,0.0893,0.1492,0.2328,-0.0948,-0.0839,0.9833
046412_013062,46.4125,13.0625,900,903.5,440.4,1532.5,243.3,26.01,0.0,0.17,0.2856,0.4589,0.0856,0.0,0.0,0.0574,0.0068,0.018,0.0383,0.08,0.1993,0.3637,0.2365,-0.019,-0.644,0.9867
046412_013088,46.4125,13.0875,900,1135.2,658.0,1882.8,295.5,26.67,0.0,0.0,0.2578,0.4,0.2456,0.0967,0.0,0.3196,0.2584,0.1102,0.0958,0.0612,0.0557,0.0122,0.0869,0.403,0.2529,0.9978
046412_013112,46.4125,13.1125,900,885.9,457.2,1497.7,278.2,29.48,0.0,0.1711,0.4011,0.24,0.1878,0.0,0.0,0.1759,0.3408,0.0423,0.0813,0.186,0.1269,0.0078,0.039,0.1303,0.2058,0.9978
046412_013138,46.4125,13.1375,900,626.2,305.6,1150.9,194.1,25.53,0.0,0.55,0.3267,0.1233,0.0,0.0,0.0,0.1251,0.2034,0.2279,0.143,0.1531,0.1039,0.0346,0.0089,-0.0606,0.366,0.9944
046412_013162,46.4125,13.1625,900,612.7,301.7,963.7,157.5,24.17,0.0,0.4911,0.4611,0.0478,0.0,0.0,0.0,0.0391,0.067,0.0447,0.0626,0.2436,0.1765,0.2279,0.1385,-0.2408,-0.3138,0.9944
046412_013188,46.4125,13.1875,900,515.6,283.5,1046.3,175.5,20.62,0.0256,0.6744,0.2767,0.0233,0.0,0.0,0.0,0.0036,0.0486,0.2029,0.4083,0.1896,0.1094,0.0377,0.0,-0.5139,0.4195,0.9144
046412_013212,46.4125,13.2125,900,526.0,302.9,994.1,151.8,25.73,0.0,0.7,0.2889,0.0111,0.0,0.0,0.0,0.0068,0.0227,0.0783,0.1124,0.1124,0.1544,0.454,0.059,-0.2334,-0.4355,0.9789
046412_013238,46.4125,13.2375,900,1136.5,385.7,1860.4,367.9,36.59,0.0,0.1089,0.1678,0.2433,0.3833,0.0967,0.0,0.0178,0.0089,0.1135,0.139,0.3003,0.1568,0.139,0.1246,-0.4119,-0.1357,0.9989
046412_013262,46.4125,13.2625,900,915.6,417.3,1445.3,194.5,30.4,0.0,0.0589,0.4056,0.4611,0.0744,0.0,0.0,0.0033,0.0412,0.2225,0.2002,0.129,0.2091,0.1413,0.0534,-0.3596,0.0617,0.9989
046412_013288,46.4125,13.2875,900,966.5,355.9,1535.4,325.4,30.01,0.0,0.1889,0.1689,0.3744,0.2678,0.0,0.0,0.021,0.0571,0.0874,0.3462,0.1527,0.1131,0.1888,0.0338,-0.4141,0.0824,0.9533
046412_013312,46.4125,13.3125,900,635.0,361.2,1289.8,242.1,31.07,0.0,0.5533,0.2722,0.1489,0.0256,0.0,0.0,0.1313,0.1571,0.0762,0.211,0.0891,0.0657,0.1958,0.0739,-0.0005,0.03,0.9478
046412_013338,46.4125,13.3375,900,980.3,503.8,1770.6,258.1,35.3,0.0,0.0322,0.3911,0.39,0.1644,0.0222,0.0,0.1639,0.1215,0.0424,0.0502,0.1003,0.3534,0.068,0.1003,-0.0635,-0.2279,0.9967
046412_013362,46.4125,13.3625,900,1111.4,473.9,2040.1,436.9,32.9,0.0,0.1744,0.1978,0.2111,0.24,0.1689,0.0078,0.053,0.0079,0.0947,0.1747,0.3833,0.2458,0.0135,0.0271,-0.6197,0.0175,0.9856
046412_013388,46.4125,13.3875,900,1312.2,501.4,2331.2,555.4,34.92,0.0,0.1744,0.1244,0.1511,0.19,0.2167,0.1433,0.1027,0.0324,0.0179,0.0804,0.4721,0.25,0.029,0.0156,-0.5787,-0.1563,0.9956
046412_013412,46.4125,13.4125,900,1373.7,546.3,2220.8,488.3,32.94,0.0,0.0544,0.1611,0.1711,0.2411,0.2522,0.12,0.0624,0.0123,0.019,0.1438,0.5953,0.1193,0.0067,0.0412,-0.6893,0.0248,0.9967
046412_013438,46.4125,13.4375,900,1510.9,673.3,2205.6,280.3,23.38,0.0,0.0,0.0489,0.0922,0.4689,0.3767,0.0133,0.0,0.0,0.0056,0.0561,0.4355,0.4377,0.0629,0.0022,-0.8037,-0.3425,0.99
046412_013462,46.4125,13.4625,900,1884.7,1255.2,2490.3,288.0,32.03,0.0,0.0,0.0,0.0,0.18,0.4767,0.3433,0.0779,0.129,0.0145,0.0501,0.2002,0.4928,0.0311,0.0044,-0.4201,-0.2489,0.9989
046412_013488,46.4125,13.4875,900,1899.2,1298.9,2448.5,248.9,33.48,0.0,0.0,0.0,0.0,0.12,0.5233,0.3567,0.0423,0.0868,0.1524,0.3126,0.1958,0.1079,0.0356,0.0667,-0.3422,0.2836,0.9989
046412_013512,46.4125,13.5125,900,1498.0,981.3,2215.1,323.7,28.06,0.0,0.0,0.0,0.2089,0.4433,0.2656,0.0822,0.0257,0.0414,0.1544,0.2908,0.3065,0.1667,0.0123,0.0022,-0.5915,0.2568,0.9933
046412_013538,46.4125,13.5375,900,1252.8,962.8,1870.0,244.6,26.31,0.0,0.0,0.0,0.5011,0.37,0.1289,0.0,0.0711,0.0249,0.1528,0.2844,0.1374,0.1576,0.0083,0.1635,-0.2379,0.1415,0.9378
046412_013562,46.4125,13.5625,900,1202.8,952.4,1831.8,201.5,27.07,0.0,0.0,0.0,0.5333,0.4378,0.0289,0.0,0.1669,0.1056,0.0804,0.1921,0.0144,0.0072,0.1465,0.2869,0.2966,-0.0679,0.9256
046412_013588,46.4125,13.5875,900,1180.4,614.8,1592.3,222.7,29.76,0.0,0.0,0.1122,0.3867,0.5011,0.0,0.0,0.1184,0.1117,0.0637,0.3944,0.1687,0.0436,0.0324,0.067,-0.2402,0.3121,0.9944
046438_009238,46.4375,9.2375,841,2212.9,1203.2,2933.0,392.9,34.44,0.0,0.0,0.0,0.0,0.0868,0.1926,0.7206,0.0369,0.0036,0.0,0.0155,0.219,0.4548,0.1786,0.0917,-0.4565,-0.575,0.9988
046438_009262,46.4375,9.2625,870,2505.5,2255.6,2971.9,156.6,23.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1238,0.1725,0.1308,0.1644,0.2454,0.1111,0.0266,0.0255,-0.178,0.2627,0.9931
046438_009288,46.4375,9.2875,870,2143.7,1669.3,2587.3,182.4,22.34,0.0,0.0,0.0,0.0,0.0,0.2103,0.7897,0.1345,0.0931,0.1701,0.3747,0.2241,0.0034,0.0,0.0,-0.3132,0.5012,1.0
046438_009312,46.4375,9.3125,870,1835.6,1420.5,2237.5,191.0,24.4,0.0,0.0,0.0,0.0,0.1552,0.6023,0.2425,0.29,0.1507,0.099,0.374,0.0023,0.0,0.0,0.084,0.2059,0.4088,0.9989
046438_009338,46.4375,9.3375,899,1504.1,1148.6,1946.9,184.7,25.72,0.0,0.0,0.0,0.0167,0.6363,0.3471,0.0,0.0045,0.1818,0.2682,0.0314,0.0426,0.2682,0.1863,0.0168,-0.0847,0.0076,0.9911
046438_009362,46.4375,9.3625,841,1707.7,1494.7,1961.4,108.7,16.57,0.0,0.0,0.0,0.0,0.1736,0.8264,0.0,0.0168,0.0012,0.0577,0.2476,0.0084,0.024,0.3594,0.2849,0.0369,-0.343,0.9893
046438_009388,46.4375,9.3875,870,2314.4,1865.9,2999.3,283.6,27.19,0.0,0.0,0.0,0.0,0.0,0.1621,0.8379,0.0402,0.0115,0.0069,0.0149,0.0425,0.3644,0.4207,0.0989,-0.2079,-0.7283,1.0
046438_010212,46.4375,10.2125,899,2240.4,1816.5,2901.3,252.1,24.88,0.0,0.0,0.0,0.0,0.0,0.218,0.782,0.1499,0.0973,0.0537,0.2092,0.019,0.0134,0.0962,0.3613,0.3094,-0.0973,0.9944
046438_010238,46.4375,10.2375,841,2228.0,1780.5,2687.5,191.2,25.49,0.0,0.0,0.0,0.0,0.0,0.126,0.874,0.1359,0.3766,0.0524,0.006,0.0024,0.1097,0.1764,0.1406,0.4219,-0.0342,0.9976
046438_010262,46.4375,10.2625,870,2326.3,1903.4,2823.4,203.8,24.88,0.0,0.0,0.0,0.0,0.0,0.0391,0.9609,0.1878,0.3376,0.1187,0.0,0.0012,0.0634,0.212,0.0795,0.4451,0.0763,0.9977
046438_010288,46.4375,10.2875,870,2423.0,1979.2,2838.5,200.5,25.71,0.0,0.0,0.0,0.0,0.0,0.0034,0.9966,0.1325,0.1601,0.0668,0.0,0.0,0.0772,0.371,0.1924,0.3584,-0.384,0.9977
046438_010312,46.4375,10.3125,870,2552.0,2109.8,2993.8,188.6,23.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1816,0.2069,0.2782,0.1667,0.0069,0.0023,0.069,0.0885,0.2772,0.4306,1.0
046438_010338,46.4375,10.3375,899,1782.5,1186.3,2332.3,283.6,26.06,0.0,0.0,0.0,0.0022,0.2937,0.4461,0.2581,0.0,0.0901,0.7686,0.1413,0.0,0.0,0.0,0.0,-0.0148,0.9437,1.0
046438_010362,46.4375,10.3625,841,1329.0,1125.3,1965.3,177.0,20.66,0.0,0.0,0.0,0.321,0.591,0.088,0.0,0.0,0.0013,0.2274,0.0779,0.0038,0.0126,0.3719,0.3053,0.1624,-0.3356,0.9465
046438_010388,46.4375,10.3875,870,1974.5,1435.7,2442.9,223.9,23.0,0.0,0.0,0.0,0.0,0.0563,0.4701,0.4736,0.0724,0.0,0.0,0.0,0.0,0.0172,0.4115,0.4989,0.4456,-0.8103,1.0
046438_010412,46.4375,10.4125,870,2323.4,1708.0,2853.2,244.6,23.42,0.0,0.0,0.0,0.0,0.0,0.1115,0.8885,0.3448,0.4149,0.0437,0.0,0.0,0.0046,0.092,0.1,0.7198,0.1854,1.0
046438_010438,46.4375,10.4375,870,1880.6,1385.5,2577.9,274.6,25.72,0.0,0.0,0.0,0.0,0.1874,0.4747,0.3379,0.0898,0.6617,0.1277,0.0,0.0012,0.0771,0.0414,0.0012,0.5102,0.509,0.9989
046438_010462,46.4375,10.4625,899,1977.4,1475.5,2675.4,286.9,27.39,0.0,0.0,0.0,0.0,0.0957,0.4483,0.4561,0.0156,0.0745,0.0345,0.0,0.0211,0.6429,0.2091,0.0022,-0.3971,-0.6075,1.0
046438_010488,46.4375,10.4875,841,2633.6,1972.4,3139.6,249.3,24.19,0.0,0.0,0.0,0.0,0.0,0.0024,0.9976,0.0275,0.0024,0.0108,0.0824,0.1529,0.4803,0.1959,0.0478,-0.5187,-0.4823,0.9952
046438_010812,46.4375,10.8125,870,2419.7,1857.8,2870.5,232.9,22.57,0.0,0.0,0.0,0.0,0.0,0.0529,0.9471,0.0232,0.0697,0.1487,0.4135,0.1963,0.1347,0.0023,0.0116,-0.4997,0.3903,0.9897
046438_010838,46.4375,10.8375,899,2369.5,1936.3,2690.7,161.2,21.59,0.0,0.0,0.0,0.0,0.0,0.0178,0.9822,0.1678,0.0839,0.0224,0.057,0.3043,0.2204,0.0369,0.1074,-0.2096,-0.1541,0.9944
046438_010862,46.4375,10.8625,841,2425.5,2120.5,2734.1,132.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.129,0.1852,0.178,0.1625,0.092,0.08,0.0884,0.0848,0.0557,0.2274,0.9952
046438_010888,46.4375,10.8875,870,2119.5,1679.7,2559.3,213.9,22.08,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.1496,0.1059,0.1715,0.2129,0.2463,0.0587,0.038,0.0173,-0.1997,0.3224,0.9989
046438_010912,46.4375,10.9125,870,2081.9,1456.0,2614.7,325.7,27.6,0.0,0.0,0.0,0.0,0.0655,0.3655,0.569,0.1197,0.1174,0.0345,0.1346,0.3936,0.1001,0.0357,0.0644,-0.3109,0.0288,0.9989
046438_010938,46.4375,10.9375,870,1977.0,1360.4,2492.3,288.1,23.96,0.0,0.0,0.0,0.0,0.1379,0.3184,0.5437,0.0011,0.0115,0.0425,0.2276,0.4299,0.246,0.0414,0.0,-0.7683,-0.0115,1.0
046438_010962,46.4375,10.9625,899,2087.0,1605.9,2408.6,173.0,26.91,0.0,0.0,0.0,0.0,0.0,0.3026,0.6974,0.1338,0.1862,0.0892,0.146,0.0992,0.1884,0.0747,0.0825,-0.0025,0.0725,0.9978
046438_010988,46.4375,10.9875,841,1652.5,1141.9,2238.3,223.9,29.52,0.0,0.0,0.0,0.0048,0.4423,0.4709,0.082,0.1048,0.2738,0.2798,0.1274,0.1464,0.0405,0.0238,0.0036,0.0427,0.5074,0.9988
046438_011012,46.4375,11.0125,870,1074.4,795.7,1628.0,164.8,20.2,0.0,0.0,0.1034,0.6931,0.2011,0.0023,0.0,0.0495,0.2083,0.3832,0.0575,0.0552,0.2359,0.0104,0.0,-0.0661,0.4049,0.9989
046438_011038,46.4375,11.0375,870,971.6,698.1,1297.7,137.4,19.13,0.0,0.0,0.3437,0.5908,0.0655,0.0,0.0,0.0208,0.0,0.113,0.2814,0.1338,0.1684,0.2088,0.0738,-0.3645,-0.0605,0.9966
046438_011062,46.4375,11.0625,870,1223.9,880.6,1535.0,135.3,20.4,0.0,0.0,0.0046,0.454,0.5414,0.0,0.0,0.0764,0.0127,0.0625,0.0833,0.044,0.0938,0.2616,0.3657,0.1788,-0.4633,0.9931
046438_011088,46.4375,11.0875,899,1119.0,763.1,1523.9,201.2,16.53,0.0,0.0,0.1123,0.5584,0.3293,0.0,0.0,0.0089,0.0213,0.1432,0.6946,0.0716,0.0045,0.0179,0.038,-0.5287,0.5982,0.9944
046438_011112,46.4375,11.1125,841,840.6,714.6,1077.0,76.5,9.95,0.0,0.0,0.8109,0.1891,0.0,0.0,0.0,0.0049,0.0062,0.1439,0.3973,0.1611,0.0836,0.1476,0.0554,-0.4637,0.1815,0.9667
046438_011138,46.4375,11.1375,870,985.4,811.7,1160.2,72.5,9.59,0.0,0.0,0.1391,0.8609,0.0,0.0,0.0,0.0162,0.0087,0.0137,0.0137,0.0634,0.2363,0.4938,0.1542,-0.1327,-0.7517,0.9241
046438_011162,46.4375,11.1625,870,1226.8,1025.5,1441.2,102.4,12.65,0.0,0.0,0.0,0.4563,0.5437,0.0,0.0,0.0998,0.0487,0.0214,0.0143,0.0404,0.1318,0.519,0.1247,0.0776,-0.6392,0.9678
046438_011188,46.4375,11.1875,870,1440.5,1264.2,1664.1,80.7,9.69,0.0,0.0,0.0,0.0,0.9816,0.0184,0.0,0.0071,0.0118,0.0687,0.0154,0.0118,0.327,0.4301,0.128,-0.1261,-0.7052,0.9701
046438_011212,46.4375,11.2125,899,1477.6,858.3,1736.2,224.0,20.96,0.0,0.0,0.0089,0.1613,0.4071,0.4227,0.0,0.0266,0.0532,0.2266,0.2416,0.037,0.0451,0.2717,0.0983,-0.1058,0.0604,0.9622
046438_011238,46.4375,11.2375,841,768.5,435.1,1128.8,172.4,19.83,0.0,0.2366,0.5446,0.2188,0.0,0.0,0.0,0.0399,0.1039,0.4203,0.3188,0.0314,0.0447,0.0326,0.0085,-0.1791,0.6795,0.9845
046438_011262,46.4375,11.2625,870,438.1,349.1,546.1,32.5,6.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.029,0.3462,0.1807,0.0248,0.0276,0.2828,0.0897,-0.0659,0.1369,0.8333
046438_011288,46.4375,11.2875,870,526.6,416.7,639.0,43.8,7.3,0.0,0.946,0.054,0.0,0.0,0.0,0.0,0.0285,0.0114,0.141,0.0641,0.0655,0.0413,0.2521,0.396,0.1612,-0.3957,0.8069
046438_011312,46.4375,11.3125,870,344.4,227.5,638.5,151.2,11.37,0.6149,0.3057,0.0793,0.0,0.0,0.0,0.0,0.0166,0.2678,0.4526,0.0995,0.0095,0.0569,0.0284,0.0687,0.0617,0.6204,0.4851
