cell_id,parent_id,lat_min,lon_min,quota_media,delta_quota,bosco_frac,northness,idoneita_ospite,macroregione
043462_012988,04345_01295,43.45,12.975,465.8,28.5,0.63345,0.3002,0.846,mediterraneo
043462_013012,04345_01305,43.45,13.0,408.9,90.1,0.25893,-0.0649,0.827,mediterraneo
043462_013038,04345_01305,43.45,13.025,269.3,-49.5,0.1375,-0.1522,0.6582,mediterraneo
043462_013088,04345_01305,43.45,13.075,263.3,-55.5,0.28014,0.0557,0.6533,mediterraneo
043488_010338,04345_01035,43.475,10.325,85.8,40.9,0.41428,0.0465,0.5007,mediterraneo
043488_010362,04345_01035,43.475,10.35,217.4,172.5,0.625,0.014,0.5404,mediterraneo
043488_010388,04345_01035,43.475,10.375,194.7,149.8,0.88036,-0.2403,0.577,mediterraneo
043488_010412,04345_01045,43.475,10.4,182.6,61.3,0.53571,-0.1913,0.5515,mediterraneo
043488_010438,04345_01045,43.475,10.425,215.0,93.7,0.34359,-0.1981,0.5121,mediterraneo
043488_010562,04345_01055,43.475,10.55,196.1,-5.8,0.41786,0.0313,0.5643,mediterraneo
043488_010588,04345_01055,43.475,10.575,392.0,190.1,0.97789,0.1085,0.8106,mediterraneo
043488_010612,04345_01065,43.475,10.6,460.1,129.5,0.84448,0.3964,0.8386,mediterraneo
043488_010638,04345_01065,43.475,10.625,342.7,12.1,0.43148,0.2725,0.7357,mediterraneo
043488_010838,04345_01085,43.475,10.825,163.5,-35.9,0.21708,0.058,0.55,mediterraneo
043488_010862,04345_01085,43.475,10.85,188.3,-11.1,0.18339,0.0267,0.55,mediterraneo
043488_010888,04345_01085,43.475,10.875,309.5,110.1,0.53407,-0.2911,0.6871,mediterraneo
043488_010912,04345_01095,43.475,10.9,394.5,-5.1,0.66607,-0.6835,0.7082,mediterraneo
043488_010938,04345_01095,43.475,10.925,397.7,-1.9,0.75306,-0.2512,0.8212,mediterraneo
043488_010962,04345_01095,43.475,10.95,401.9,2.3,0.66375,0.2938,0.8414,mediterraneo
043488_010988,04345_01095,43.475,10.975,394.6,-5.0,0.67647,0.2642,0.8417,mediterraneo
043488_011012,04345_01105,43.475,11.0,285.4,45.8,0.24286,0.2388,0.6707,mediterraneo
043488_011062,04345_01105,43.475,11.05,154.7,-84.9,0.21942,0.0613,0.55,mediterraneo
043488_011088,04345_01105,43.475,11.075,144.3,-95.3,0.46474,0.1799,0.55,mediterraneo
043488_011112,04345_01115,43.475,11.1,107.4,-63.9,0.33569,0.2049,0.55,mediterraneo
043488_011188,04345_01115,43.475,11.175,236.1,64.8,0.425,-0.0661,0.5515,mediterraneo
043488_011212,04345_01125,43.475,11.2,319.6,-19.1,0.70526,-0.0606,0.6567,mediterraneo
043488_011238,04345_01125,43.475,11.225,397.6,58.9,0.71123,-0.1136,0.7699,mediterraneo
043488_011262,04345_01125,43.475,11.25,540.9,202.2,0.97499,-0.0219,0.8186,mediterraneo
043488_011288,04345_01125,43.475,11.275,529.7,191.0,0.8043,0.3028,0.8396,mediterraneo
043488_011312,04345_01135,43.475,11.3,541.7,90.7,0.9539,0.0752,0.8581,mediterraneo
043488_011338,04345_01135,43.475,11.325,494.6,43.6,0.95965,0.3652,0.8556,mediterraneo
043488_011362,04345_01135,43.475,11.35,445.4,-5.6,0.5471,0.1242,0.851,mediterraneo
043488_011388,04345_01135,43.475,11.375,445.0,-6.0,0.45796,0.0698,0.85,mediterraneo
043488_011412,04345_01145,43.475,11.4,502.5,9.3,0.62674,-0.0465,0.8505,mediterraneo
043488_011438,04345_01145,43.475,11.425,576.2,83.0,0.94899,-0.3901,0.8502,mediterraneo
043488_011462,04345_01145,43.475,11.45,574.7,81.5,0.89464,0.1403,0.8571,mediterraneo
043488_011488,04345_01145,43.475,11.475,523.3,30.1,0.77993,0.3043,0.8451,mediterraneo
043488_011512,04345_01155,43.475,11.5,426.0,-3.0,0.57446,0.4075,0.8363,mediterraneo
043488_011538,04345_01155,43.475,11.525,350.5,-78.5,0.72776,0.3398,0.7751,mediterraneo
043488_011562,04345_01155,43.475,11.55,258.0,-171.0,0.30054,0.3853,0.5542,mediterraneo
043488_011588,04345_01155,43.475,11.575,235.4,-193.6,0.18118,0.3565,0.5503,mediterraneo
043488_011612,04345_01165,43.475,11.6,210.9,-104.3,0.1016,0.3058,0.55,mediterraneo
043488_011638,04345_01165,43.475,11.625,259.9,-55.3,0.42626,0.2524,0.5878,mediterraneo
043488_011662,04345_01165,43.475,11.65,298.0,-17.2,0.63055,0.2727,0.6875,mediterraneo
043488_011688,04345_01165,43.475,11.675,242.5,-72.7,0.21809,0.6376,0.558,mediterraneo
043488_011712,04345_01175,43.475,11.7,238.4,-98.9,0.15873,0.5195,0.5571,mediterraneo
043488_011738,04345_01175,43.475,11.725,247.0,-90.3,0.33211,0.3637,0.5685,mediterraneo
043488_011762,04345_01175,43.475,11.75,315.0,-22.3,0.5,0.3208,0.7288,mediterraneo
043488_011788,04345_01175,43.475,11.775,272.9,-64.4,0.27907,0.3937,0.5951,mediterraneo
043488_011812,04345_01185,43.475,11.8,243.4,-46.6,0.20354,0.3957,0.55,mediterraneo
043488_011912,04345_01195,43.475,11.9,319.5,-204.6,0.22064,0.0754,0.7133,mediterraneo
043488_011938,04345_01195,43.475,11.925,566.5,42.4,0.56475,-0.1347,0.8694,mediterraneo
043488_011962,04345_01195,43.475,11.95,683.3,159.2,0.90526,0.3212,0.8823,appenninico
043488_011988,04345_01195,43.475,11.975,765.3,241.2,0.86071,0.2331,0.9473,appenninico
043488_012012,04345_01205,43.475,12.0,602.1,14.0,0.81867,0.1266,0.7793,appenninico
043488_012038,04345_01205,43.475,12.025,518.8,-69.3,0.7847,0.1513,0.8631,mediterraneo
043488_012062,04345_01205,43.475,12.05,373.0,-215.1,0.64894,-0.0011,0.85,mediterraneo
043488_012088,04345_01205,43.475,12.075,332.2,-255.9,0.25887,0.1001,0.85,mediterraneo
043488_012112,04345_01215,43.475,12.1,333.6,-112.1,0.11775,-0.3254,0.8152,mediterraneo
043488_012138,04345_01215,43.475,12.125,353.8,-91.9,0.26795,0.0511,0.803,mediterraneo
043488_012162,04345_01215,43.475,12.15,358.9,-86.8,0.21646,0.261,0.757,mediterraneo
043488_012262,04345_01225,43.475,12.25,387.8,16.5,0.36907,-0.2919,0.7753,mediterraneo
043488_012288,04345_01225,43.475,12.275,458.1,86.8,0.46835,-0.0859,0.8285,mediterraneo
043488_012312,04345_01235,43.475,12.3,498.0,-51.4,0.48491,-0.24,0.8505,mediterraneo
043488_012338,04345_01235,43.475,12.325,518.4,-31.0,0.54336,-0.1138,0.8541,mediterraneo
043488_012362,04345_01235,43.475,12.35,578.8,29.4,0.67678,-0.1187,0.8667,mediterraneo
043488_012388,04345_01235,43.475,12.375,640.8,91.4,0.53025,0.027,0.8603,appenninico
043488_012412,04345_01245,43.475,12.4,622.9,2.1,0.51872,-0.2934,0.8104,appenninico
043488_012438,04345_01245,43.475,12.425,653.5,32.7,0.65,-0.1597,0.8706,appenninico
043488_012462,04345_01245,43.475,12.45,706.2,85.4,0.61511,0.0469,0.915,appenninico
043488_012488,04345_01245,43.475,12.475,621.7,0.9,0.50899,0.0324,0.8046,appenninico
043488_012512,04345_01255,43.475,12.5,580.9,-93.7,0.48035,0.1235,0.8528,mediterraneo
043488_012538,04345_01255,43.475,12.525,751.3,76.7,0.56437,0.1794,0.9251,appenninico
043488_012562,04345_01255,43.475,12.55,682.1,7.5,0.59002,0.307,0.8412,appenninico
043488_012588,04345_01255,43.475,12.575,507.8,-166.8,0.38779,-0.0675,0.8533,mediterraneo
043488_012612,04345_01265,43.475,12.6,432.6,-292.6,0.10638,-0.2254,0.8524,mediterraneo
043488_012638,04345_01265,43.475,12.625,651.0,-74.2,0.57699,-0.0953,0.7988,appenninico
043488_012662,04345_01265,43.475,12.65,1080.4,355.2,0.67384,0.1119,0.9683,appenninico
043488_012688,04345_01265,43.475,12.675,1070.8,345.6,0.82111,0.4457,0.9095,appenninico
043488_012712,04345_01275,43.475,12.7,731.6,-10.7,0.69489,0.2533,0.8756,appenninico
043488_012738,04345_01275,43.475,12.725,735.6,-6.7,0.65658,0.1575,0.9082,appenninico
043488_012762,04345_01275,43.475,12.75,591.0,-151.3,0.46154,0.1687,0.8707,mediterraneo
043488_012812,04345_01285,43.475,12.8,492.3,68.5,0.37037,-0.1229,0.8528,mediterraneo
043488_012838,04345_01285,43.475,12.825,525.4,101.6,0.41532,-0.287,0.7915,mediterraneo
043488_012862,04345_01285,43.475,12.85,412.8,-11.0,0.15152,0.2023,0.85,mediterraneo
043488_012888,04345_01285,43.475,12.875,421.8,-2.0,0.1875,0.4052,0.85,mediterraneo
043488_012912,04345_01295,43.475,12.9,426.9,-10.4,0.12966,-0.022,0.8361,mediterraneo
043488_012938,04345_01295,43.475,12.925,443.1,5.8,0.44504,0.0216,0.829,mediterraneo
043488_012962,04345_01295,43.475,12.95,415.3,-22.0,0.54367,0.317,0.8236,mediterraneo
043488_013038,04345_01305,43.475,13.025,333.3,14.5,0.18085,0.0932,0.7623,mediterraneo
043488_013062,04345_01305,43.475,13.05,297.2,-21.6,0.23186,-0.2252,0.698,mediterraneo
043512_010362,04355_01035,43.5,10.35,101.9,55.3,0.4,0.1752,0.5472,mediterraneo
043512_010388,04355_01035,43.5,10.375,193.7,147.1,0.86607,0.252,0.5532,mediterraneo
043512_010412,04355_01045,43.5,10.4,299.6,196.9,0.81959,-0.1481,0.6957,mediterraneo
043512_010438,04355_01045,43.5,10.425,255.7,153.0,0.64134,-0.0669,0.6289,mediterraneo
043512_010562,04355_01055,43.5,10.55,130.6,41.2,0.28136,0.2677,0.55,mediterraneo
043512_010588,04355_01055,43.5,10.575,283.9,194.5,0.79894,0.3167,0.6705,mediterraneo
043512_010712,04355_01075,43.5,10.7,80.6,-9.8,0.1684,0.2127,0.55,mediterraneo
043512_010762,04355_01075,43.5,10.75,123.2,32.8,0.14821,0.0783,0.55,mediterraneo
043512_010788,04355_01075,43.5,10.775,88.9,-1.5,0.15845,0.1178,0.55,mediterraneo
043512_010812,04355_01085,43.5,10.8,114.4,-63.1,0.42676,0.0629,0.55,mediterraneo
043512_010838,04355_01085,43.5,10.825,143.6,-33.9,0.29643,0.0702,0.55,mediterraneo
043512_010862,04355_01085,43.5,10.85,193.0,15.5,0.30893,-0.0101,0.5569,mediterraneo
043512_010888,04355_01085,43.5,10.875,395.2,217.7,0.80551,0.2182,0.7839,mediterraneo
043512_010912,04355_01095,43.5,10.9,447.2,231.2,0.81101,0.4406,0.8413,mediterraneo
043512_010938,04355_01095,43.5,10.925,394.1,178.1,0.50896,0.139,0.8197,mediterraneo
043512_010962,04355_01095,43.5,10.95,275.1,59.1,0.83392,0.1781,0.6555,mediterraneo
043512_010988,04355_01095,43.5,10.975,205.8,-10.2,0.55363,0.4528,0.5747,mediterraneo
043512_011012,04355_01105,43.5,11.0,157.1,40.0,0.10701,0.1618,0.55,mediterraneo
043512_011112,04355_01115,43.5,11.1,131.2,-114.6,0.28752,-0.1017,0.546,mediterraneo
043512_011138,04355_01115,43.5,11.125,191.9,-53.9,0.31785,-0.2019,0.5278,mediterraneo
043512_011162,04355_01115,43.5,11.15,200.9,-44.9,0.20562,-0.1452,0.55,mediterraneo
043512_011188,04355_01115,43.5,11.175,266.5,20.7,0.60892,0.0194,0.5986,mediterraneo
043512_011212,04355_01125,43.5,11.2,312.5,-34.8,0.7625,-0.0695,0.7131,mediterraneo
043512_011238,04355_01125,43.5,11.225,409.9,62.6,0.6295,0.077,0.7962,mediterraneo
043512_011262,04355_01125,43.5,11.25,472.7,125.4,0.79432,0.2779,0.8434,mediterraneo
043512_011288,04355_01125,43.5,11.275,371.5,24.2,0.72982,0.1962,0.8174,mediterraneo
043512_011312,04355_01135,43.5,11.3,387.7,-101.7,0.67631,0.1243,0.8239,mediterraneo
043512_011338,04355_01135,43.5,11.325,431.2,-58.2,0.62118,-0.1976,0.8514,mediterraneo
043512_011362,04355_01135,43.5,11.35,526.7,37.3,0.82465,-0.5428,0.8626,mediterraneo
043512_011388,04355_01135,43.5,11.375,509.1,19.7,0.65704,-0.5073,0.8592,mediterraneo
043512_011412,04355_01145,43.5,11.4,553.1,183.5,0.79354,-0.36,0.8643,mediterraneo
043512_011438,04355_01145,43.5,11.425,673.1,303.5,1.0,0.1454,0.875,appenninico
043512_011462,04355_01145,43.5,11.45,428.1,58.5,0.69589,0.1952,0.8472,mediterraneo
043512_011488,04355_01145,43.5,11.475,350.8,-18.8,0.36525,0.3215,0.7781,mediterraneo
043512_011512,04355_01155,43.5,11.5,280.5,93.1,0.36727,0.2382,0.5992,mediterraneo
043512_011538,04355_01155,43.5,11.525,226.5,39.1,0.5097,0.2997,0.5373,mediterraneo
043512_011562,04355_01155,43.5,11.55,182.5,-4.9,0.17657,0.167,0.535,mediterraneo
043512_011588,04355_01155,43.5,11.575,176.6,-10.8,0.12545,0.306,0.55,mediterraneo
043512_011638,04355_01165,43.5,11.625,217.1,-98.6,0.2625,0.0355,0.5326,mediterraneo
043512_011662,04355_01165,43.5,11.65,212.4,-103.3,0.45629,0.0567,0.55,mediterraneo
043512_011688,04355_01165,43.5,11.675,216.4,-99.3,0.10364,-0.2472,0.549,mediterraneo
043512_011712,04355_01175,43.5,11.7,208.3,-229.9,0.21492,-0.3158,0.5311,mediterraneo
043512_011738,04355_01175,43.5,11.725,239.4,-198.8,0.41312,-0.2879,0.5267,mediterraneo
043512_011762,04355_01175,43.5,11.75,243.9,-194.3,0.17637,0.0218,0.5523,mediterraneo
043512_011838,04355_01185,43.5,11.825,236.5,-110.5,0.10935,0.0659,0.55,mediterraneo
043512_011912,04355_01195,43.5,11.9,356.6,-204.9,0.34103,-0.1911,0.8142,mediterraneo
043512_011938,04355_01195,43.5,11.925,553.4,-8.1,0.7115,0.0878,0.8652,mediterraneo
043512_011962,04355_01195,43.5,11.95,564.3,2.8,0.90231,0.0052,0.8687,mediterraneo
043512_011988,04355_01195,43.5,11.975,602.2,40.7,0.8294,0.1453,0.7767,appenninico
043512_012012,04355_01205,43.5,12.0,473.7,74.5,0.63972,-0.0218,0.8519,mediterraneo
043512_012038,04355_01205,43.5,12.025,394.7,-4.5,0.52679,0.081,0.85,mediterraneo
043512_012062,04355_01205,43.5,12.05,338.7,-60.5,0.12346,-0.1022,0.85,mediterraneo
043512_012088,04355_01205,43.5,12.075,338.4,-60.8,0.11594,-0.2058,0.85,mediterraneo
043512_012238,04355_01225,43.5,12.225,368.8,-242.2,0.18596,-0.4709,0.85,mediterraneo
043512_012262,04355_01225,43.5,12.25,423.4,-187.6,0.55576,-0.0802,0.85,mediterraneo
043512_012288,04355_01225,43.5,12.275,484.9,-126.1,0.30948,-0.2676,0.8506,mediterraneo
043512_012312,04355_01235,43.5,12.3,563.3,-144.9,0.65079,-0.1719,0.8625,mediterraneo
043512_012338,04355_01235,43.5,12.325,656.1,-52.1,0.7424,-0.3646,0.8437,appenninico
043512_012362,04355_01235,43.5,12.35,700.7,-7.5,0.8274,-0.145,0.9078,appenninico
043512_012388,04355_01235,43.5,12.375,689.6,-18.6,0.57576,-0.1453,0.9398,appenninico
043512_012412,04355_01245,43.5,12.4,718.7,61.6,0.82857,0.1034,0.9435,appenninico
043512_012438,04355_01245,43.5,12.425,734.4,77.3,0.53263,0.1279,0.9477,appenninico
043512_012462,04355_01245,43.5,12.45,733.5,76.4,0.45242,-0.077,0.9478,appenninico
043512_012488,04355_01245,43.5,12.475,697.7,40.6,0.58497,-0.2737,0.8692,appenninico
043512_012512,04355_01255,43.5,12.5,708.4,12.5,0.73721,-0.2493,0.8658,appenninico
043512_012538,04355_01255,43.5,12.525,518.3,-177.6,0.26513,0.0393,0.8525,mediterraneo
043512_012562,04355_01255,43.5,12.55,493.5,-202.4,0.44964,0.0613,0.8554,mediterraneo
043512_012588,04355_01255,43.5,12.575,603.1,-92.8,0.62411,0.0036,0.7615,appenninico
043512_012612,04355_01265,43.5,12.6,942.6,481.1,0.34574,-0.2575,0.9811,appenninico
043512_012638,04355_01265,43.5,12.625,577.9,116.4,0.84821,0.0767,0.8435,mediterraneo
043512_012662,04355_01265,43.5,12.65,722.3,260.8,0.76703,0.3426,0.87,appenninico
043512_012688,04355_01265,43.5,12.675,571.8,110.3,0.41021,0.4781,0.8515,mediterraneo
043512_012712,04355_01275,43.5,12.7,497.7,62.6,0.41889,0.3169,0.8399,mediterraneo
043512_012738,04355_01275,43.5,12.725,490.0,54.9,0.37567,0.228,0.8487,mediterraneo
043512_012788,04355_01275,43.5,12.775,500.1,65.0,0.29505,-0.2633,0.8544,mediterraneo
043512_012812,04355_01285,43.5,12.8,472.7,106.3,0.72272,0.0513,0.8534,mediterraneo
043512_012838,04355_01285,43.5,12.825,475.0,108.6,0.41503,0.4332,0.8431,mediterraneo
043512_012862,04355_01285,43.5,12.85,358.1,-8.3,0.16429,-0.0101,0.8015,mediterraneo
043512_012888,04355_01285,43.5,12.875,368.1,1.7,0.26855,0.0113,0.8443,mediterraneo
043512_012912,04355_01295,43.5,12.9,488.4,210.0,0.75979,0.0788,0.8446,mediterraneo
043512_012938,04355_01295,43.5,12.925,454.3,175.9,0.67084,0.1173,0.8418,mediterraneo
043538_010362,04355_01035,43.525,10.35,69.0,22.4,0.28333,0.1953,0.5459,mediterraneo
043538_010388,04355_01035,43.525,10.375,167.3,120.7,0.83148,0.1268,0.5795,mediterraneo
043538_010412,04355_01045,43.525,10.4,252.5,149.8,0.95964,0.3249,0.6126,mediterraneo
043538_010438,04355_01045,43.525,10.425,178.2,75.5,0.57653,0.3836,0.5903,mediterraneo
043538_010512,04355_01055,43.525,10.5,59.9,-29.5,0.45826,0.0997,0.55,mediterraneo
043538_010588,04355_01055,43.525,10.575,166.7,77.3,0.11296,0.3017,0.5419,mediterraneo
043538_010712,04355_01075,43.525,10.7,68.9,-21.5,0.15913,-0.0386,0.55,mediterraneo
043538_010738,04355_01075,43.525,10.725,110.5,20.1,0.24779,0.1884,0.55,mediterraneo
043538_010762,04355_01075,43.525,10.75,84.0,-6.4,0.17143,0.0694,0.5465,mediterraneo
043538_010788,04355_01075,43.525,10.775,102.8,12.4,0.2125,-0.0054,0.5491,mediterraneo
043538_010812,04355_01085,43.525,10.8,119.4,-58.1,0.23909,-0.079,0.55,mediterraneo
043538_010862,04355_01085,43.525,10.85,198.3,20.8,0.47935,-0.167,0.5503,mediterraneo
043538_010888,04355_01085,43.525,10.875,297.4,119.9,0.77679,0.2035,0.6963,mediterraneo
043538_010912,04355_01095,43.525,10.9,340.1,124.1,0.7128,0.2684,0.7816,mediterraneo
043538_010938,04355_01095,43.525,10.925,331.5,115.5,0.47645,0.3216,0.7513,mediterraneo
043538_010962,04355_01095,43.525,10.95,249.0,33.0,0.18739,0.0982,0.6113,mediterraneo
043538_010988,04355_01095,43.525,10.975,153.1,-62.9,0.23214,-0.0591,0.55,mediterraneo
043538_011012,04355_01105,43.525,11.0,122.8,5.7,0.41349,0.0759,0.5475,mediterraneo
043538_011088,04355_01105,43.525,11.075,122.0,4.9,0.28242,-0.0774,0.55,mediterraneo
043538_011112,04355_01115,43.525,11.1,139.5,-106.3,0.18904,-0.0866,0.5351,mediterraneo
043538_011138,04355_01115,43.525,11.125,212.1,-33.7,0.39535,0.0752,0.5348,mediterraneo
043538_011162,04355_01115,43.525,11.15,273.4,27.6,0.1875,-0.1471,0.632,mediterraneo
043538_011212,04355_01125,43.525,11.2,309.9,-37.4,0.58657,0.0482,0.746,mediterraneo
043538_011238,04355_01125,43.525,11.225,355.9,8.6,0.35866,0.2579,0.8007,mediterraneo
043538_011262,04355_01125,43.525,11.25,325.3,-22.0,0.60579,0.3093,0.736,mediterraneo
043538_011288,04355_01125,43.525,11.275,318.8,-28.5,0.41652,-0.1928,0.7342,mediterraneo
043538_011312,04355_01135,43.525,11.3,413.9,-75.5,0.14236,-0.2085,0.8463,mediterraneo
043538_011338,04355_01135,43.525,11.325,474.8,-14.6,0.62816,0.1306,0.838,mediterraneo
043538_011362,04355_01135,43.525,11.35,664.6,175.2,0.81588,0.0978,0.871,appenninico
043538_011388,04355_01135,43.525,11.375,734.8,245.4,0.95255,-0.3414,0.8674,appenninico
043538_011412,04355_01145,43.525,11.4,667.8,298.2,0.98745,-0.0767,0.9109,appenninico
043538_011438,04355_01145,43.525,11.425,443.1,73.5,0.65841,0.3559,0.8369,mediterraneo
043538_011462,04355_01145,43.525,11.45,263.5,-106.1,0.3705,0.6555,0.6684,mediterraneo
043538_011488,04355_01145,43.525,11.475,268.0,-101.6,0.25893,0.4758,0.6131,mediterraneo
043538_011512,04355_01155,43.525,11.5,230.0,42.6,0.59582,0.2882,0.55,mediterraneo
043538_011612,04355_01165,43.525,11.6,214.9,-100.8,0.14286,-0.1358,0.55,mediterraneo
043538_011688,04355_01165,43.525,11.675,246.6,-69.1,0.12587,-0.3798,0.5528,mediterraneo
043538_011712,04355_01175,43.525,11.7,263.6,-174.6,0.42934,-0.3235,0.5482,mediterraneo
043538_011738,04355_01175,43.525,11.725,313.3,-124.9,0.46549,-0.436,0.6593,mediterraneo
043538_011762,04355_01175,43.525,11.75,340.1,-98.1,0.5337,-0.6614,0.7149,mediterraneo
043538_011788,04355_01175,43.525,11.775,386.4,-51.8,0.5972,-0.5205,0.7933,mediterraneo
043538_011812,04355_01185,43.525,11.8,313.5,-33.5,0.26833,-0.5028,0.7082,mediterraneo
043538_011838,04355_01185,43.525,11.825,301.2,-45.8,0.35929,-0.345,0.6594,mediterraneo
043538_011862,04355_01185,43.525,11.85,263.8,-83.2,0.10545,-0.3567,0.5668,mediterraneo
043538_011888,04355_01185,43.525,11.875,313.5,-33.5,0.19614,-0.4031,0.6992,mediterraneo
043538_011912,04355_01195,43.525,11.9,397.7,-163.8,0.57424,-0.1087,0.8099,mediterraneo
043538_011938,04355_01195,43.525,11.925,440.4,-121.1,0.82124,0.1261,0.8498,mediterraneo
043538_011962,04355_01195,43.525,11.95,557.0,-4.5,0.81851,0.111,0.8555,mediterraneo
043538_011988,04355_01195,43.525,11.975,501.6,-59.9,0.78109,0.1971,0.8519,mediterraneo
043538_012012,04355_01205,43.525,12.0,439.3,40.1,0.64401,0.1454,0.85,mediterraneo
043538_012038,04355_01205,43.525,12.025,385.9,-13.3,0.24823,-0.2466,0.85,mediterraneo
043538_012212,04355_01225,43.525,12.2,423.3,-187.7,0.24515,-0.5388,0.8513,mediterraneo
043538_012238,04355_01225,43.525,12.225,488.1,-122.9,0.47585,-0.2254,0.8532,mediterraneo
043538_012262,04355_01225,43.525,12.25,530.1,-80.9,0.64685,-0.2138,0.8592,mediterraneo
043538_012288,04355_01225,43.525,12.275,605.3,-5.7,0.71178,-0.1721,0.7875,appenninico
043538_012312,04355_01235,43.525,12.3,739.2,31.0,0.91771,-0.2687,0.9304,appenninico
043538_012338,04355_01235,43.525,12.325,748.5,40.3,0.75089,0.0378,0.9426,appenninico
043538_012362,04355_01235,43.525,12.35,663.9,-44.3,0.51607,0.2305,0.9134,appenninico
043538_012388,04355_01235,43.525,12.375,680.8,-27.4,0.57961,0.2073,0.9025,appenninico
043538_012412,04355_01245,43.525,12.4,606.3,-50.8,0.59894,0.1831,0.786,appenninico
043538_012438,04355_01245,43.525,12.425,633.7,-23.4,0.55615,0.0075,0.8551,appenninico
043538_012462,04355_01245,43.525,12.45,753.4,96.3,0.54676,-0.0101,0.9462,appenninico
043538_012488,04355_01245,43.525,12.475,793.6,136.5,0.47434,0.0693,0.9475,appenninico
043538_012512,04355_01255,43.525,12.5,862.9,167.0,0.24199,-0.4035,0.9083,appenninico
043538_012538,04355_01255,43.525,12.525,891.6,195.7,0.31127,-0.512,0.9024,appenninico
043538_012562,04355_01255,43.525,12.55,890.3,194.4,0.39464,-0.4977,0.9349,appenninico
043538_012588,04355_01255,43.525,12.575,680.6,-15.3,0.60284,-0.1729,0.8227,appenninico
043538_012612,04355_01265,43.525,12.6,557.1,95.6,0.68336,0.4321,0.8485,mediterraneo
043538_012638,04355_01265,43.525,12.625,419.0,-42.5,0.64528,0.2152,0.7652,mediterraneo
043538_012662,04355_01265,43.525,12.65,398.0,-63.5,0.2571,0.367,0.7909,mediterraneo
043538_012688,04355_01265,43.525,12.675,349.5,-112.0,0.15921,0.283,0.8403,mediterraneo
043538_012712,04355_01275,43.525,12.7,335.2,-99.9,0.15027,0.3743,0.79,mediterraneo
043538_012762,04355_01275,43.525,12.75,410.8,-24.3,0.29537,0.0223,0.8517,mediterraneo
043538_012788,04355_01275,43.525,12.775,404.1,-31.0,0.16429,0.3772,0.837,mediterraneo
043538_012812,04355_01285,43.525,12.8,358.3,-8.1,0.19821,0.3931,0.8177,mediterraneo
043538_012838,04355_01285,43.525,12.825,332.1,-34.3,0.17794,0.0654,0.7833,mediterraneo
043538_012862,04355_01285,43.525,12.85,363.5,-2.9,0.22478,-0.1178,0.8207,mediterraneo
043538_012888,04355_01285,43.525,12.875,335.5,-30.9,0.322,0.0789,0.7467,mediterraneo
043538_012912,04355_01295,43.525,12.9,373.8,95.4,0.39535,0.0889,0.8037,mediterraneo
043562_010362,04355_01035,43.55,10.35,23.5,-23.1,0.30836,0.1947,0.5469,mediterraneo
043562_010388,04355_01035,43.55,10.375,59.5,12.9,0.85536,0.2378,0.5463,mediterraneo
043562_010412,04355_01045,43.55,10.4,85.8,-16.9,0.39459,0.2955,0.549,mediterraneo
043562_010438,04355_01045,43.55,10.425,50.5,-52.2,0.17722,0.2754,0.55,mediterraneo
